"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/regularization_loss__MAX"
"310","0.005669665057212114","0.005669665057212114","0.005669665057212114","0.006639455445110798","0.006639455445110798","0.006639455445110798","0.007414981722831726","0.007414981722831726","0.007414981722831726","0.0055539668537676334","0.0055539668537676334","0.0055539668537676334","0.005226899404078722","0.005226899404078722","0.005226899404078722","0.007370267994701862","0.007370267994701862","0.007370267994701862","0.00583723234012723","0.00583723234012723","0.00583723234012723","0.006548062898218632","0.006548062898218632","0.006548062898218632","0.005510509479790926","0.005510509479790926","0.005510509479790926","0.007520366460084915","0.007520366460084915","0.007520366460084915","0.004954167641699314","0.004954167641699314","0.004954167641699314","0.007024702150374651","0.007024702150374651","0.007024702150374651","0.00726659968495369","0.00726659968495369","0.00726659968495369","0.006640257313847542","0.006640257313847542","0.006640257313847542","0.005769346375018358","0.005769346375018358","0.005769346375018358","0.0065557705238461494","0.0065557705238461494","0.0065557705238461494","0.005491251591593027","0.005491251591593027","0.005491251591593027","0.007830144837498665","0.007830144837498665","0.007830144837498665","0.005814270582050085","0.005814270582050085","0.005814270582050085","0.017062261700630188","0.017062261700630188","0.017062261700630188"
"320","0.006121273152530193","0.006121273152530193","0.006121273152530193","0.007270380388945341","0.007270380388945341","0.007270380388945341","0.0061172619462013245","0.0061172619462013245","0.0061172619462013245","0.006512828636914492","0.006512828636914492","0.006512828636914492","0.0054201590828597546","0.0054201590828597546","0.0054201590828597546","0.004846655298024416","0.004846655298024416","0.004846655298024416","0.006719799712300301","0.006719799712300301","0.006719799712300301","0.006067208480089903","0.006067208480089903","0.006067208480089903","0.005181127227842808","0.005181127227842808","0.005181127227842808","0.006311804987490177","0.006311804987490177","0.006311804987490177","0.006923725828528404","0.006923725828528404","0.006923725828528404","0.006945021450519562","0.006945021450519562","0.006945021450519562","0.005761786829680204","0.005761786829680204","0.005761786829680204","0.005663823336362839","0.005663823336362839","0.005663823336362839","0.006048356648534536","0.006048356648534536","0.006048356648534536","0.005593983922153711","0.005593983922153711","0.005593983922153711","0.0062528084963560104","0.0062528084963560104","0.0062528084963560104","0.006080476567149162","0.006080476567149162","0.006080476567149162","0.006019932217895985","0.006019932217895985","0.006019932217895985","0.01864049769937992","0.01864049769937992","0.01864049769937992"
"330","0.006914294790476561","0.006914294790476561","0.006914294790476561","0.0058522610925138","0.0058522610925138","0.0058522610925138","0.00765454676002264","0.00765454676002264","0.00765454676002264","0.005938198883086443","0.005938198883086443","0.005938198883086443","0.0046478332951664925","0.0046478332951664925","0.0046478332951664925","0.005386758130043745","0.005386758130043745","0.005386758130043745","0.007730630226433277","0.007730630226433277","0.007730630226433277","0.005681667011231184","0.005681667011231184","0.005681667011231184","0.008260010741651058","0.008260010741651058","0.008260010741651058","0.005283537786453962","0.005283537786453962","0.005283537786453962","0.005923840217292309","0.005923840217292309","0.005923840217292309","0.008172307163476944","0.008172307163476944","0.008172307163476944","0.005946828052401543","0.005946828052401543","0.005946828052401543","0.007301315199583769","0.007301315199583769","0.007301315199583769","0.006058340426534414","0.006058340426534414","0.006058340426534414","0.005023531150072813","0.005023531150072813","0.005023531150072813","0.0066130636259913445","0.0066130636259913445","0.0066130636259913445","0.007612816523760557","0.007612816523760557","0.007612816523760557","0.006184352096170187","0.006184352096170187","0.006184352096170187","0.016123130917549133","0.016123130917549133","0.016123130917549133"
"340","0.005855869501829147","0.005855869501829147","0.005855869501829147","0.006104294676333666","0.006104294676333666","0.006104294676333666","0.006592871155589819","0.006592871155589819","0.006592871155589819","0.007485473528504372","0.007485473528504372","0.007485473528504372","0.005138513632118702","0.005138513632118702","0.005138513632118702","0.0049899872392416","0.0049899872392416","0.0049899872392416","0.006114720832556486","0.006114720832556486","0.006114720832556486","0.00609619403257966","0.00609619403257966","0.00609619403257966","0.009929221123456955","0.009929221123456955","0.009929221123456955","0.005995856132358313","0.005995856132358313","0.005995856132358313","0.004938853904604912","0.004938853904604912","0.004938853904604912","0.0051600695587694645","0.0051600695587694645","0.0051600695587694645","0.006292362697422504","0.006292362697422504","0.006292362697422504","0.005211445968598127","0.005211445968598127","0.005211445968598127","0.005746497772634029","0.005746497772634029","0.005746497772634029","0.0054984912276268005","0.0054984912276268005","0.0054984912276268005","0.005569390952587128","0.005569390952587128","0.005569390952587128","0.005842301528900862","0.005842301528900862","0.005842301528900862","0.005896442104130983","0.005896442104130983","0.005896442104130983","0.01848580129444599","0.01848580129444599","0.01848580129444599"
"350","0.006701408885419369","0.006701408885419369","0.006701408885419369","0.0063727786764502525","0.0063727786764502525","0.0063727786764502525","0.00546784745529294","0.00546784745529294","0.00546784745529294","0.00839037075638771","0.00839037075638771","0.00839037075638771","0.004531770013272762","0.004531770013272762","0.004531770013272762","0.0046206251718103886","0.0046206251718103886","0.0046206251718103886","0.006051281467080116","0.006051281467080116","0.006051281467080116","0.005381093360483646","0.005381093360483646","0.005381093360483646","0.005804471671581268","0.005804471671581268","0.005804471671581268","0.006060788873583078","0.006060788873583078","0.006060788873583078","0.006260532420128584","0.006260532420128584","0.006260532420128584","0.006141382735222578","0.006141382735222578","0.006141382735222578","0.00754094123840332","0.00754094123840332","0.00754094123840332","0.005658524576574564","0.005658524576574564","0.005658524576574564","0.006627626717090607","0.006627626717090607","0.006627626717090607","0.004563574679195881","0.004563574679195881","0.004563574679195881","0.005759264342486858","0.005759264342486858","0.005759264342486858","0.006864076945930719","0.006864076945930719","0.006864076945930719","0.006299782544374466","0.006299782544374466","0.006299782544374466","0.019057907164096832","0.019057907164096832","0.019057907164096832"
"360","0.005760602653026581","0.005760602653026581","0.005760602653026581","0.005642598494887352","0.005642598494887352","0.005642598494887352","0.007139638997614384","0.007139638997614384","0.007139638997614384","0.006648617330938578","0.006648617330938578","0.006648617330938578","0.005201977211982012","0.005201977211982012","0.005201977211982012","0.005802649538964033","0.005802649538964033","0.005802649538964033","0.007614819332957268","0.007614819332957268","0.007614819332957268","0.006394941359758377","0.006394941359758377","0.006394941359758377","0.005702357739210129","0.005702357739210129","0.005702357739210129","0.0054223304614424706","0.0054223304614424706","0.0054223304614424706","0.004285545088350773","0.004285545088350773","0.004285545088350773","0.005330109037458897","0.005330109037458897","0.005330109037458897","0.006480582989752293","0.006480582989752293","0.006480582989752293","0.007258496712893248","0.007258496712893248","0.007258496712893248","0.004623814951628447","0.004623814951628447","0.004623814951628447","0.006850432604551315","0.006850432604551315","0.006850432604551315","0.005173070821911097","0.005173070821911097","0.005173070821911097","0.0070602307096123695","0.0070602307096123695","0.0070602307096123695","0.004845042712986469","0.004845042712986469","0.004845042712986469","0.01649031601846218","0.01649031601846218","0.01649031601846218"
"370","0.005564533174037933","0.005564533174037933","0.005564533174037933","0.005299014039337635","0.005299014039337635","0.005299014039337635","0.005257225129753351","0.005257225129753351","0.005257225129753351","0.010198833420872688","0.010198833420872688","0.010198833420872688","0.005296401213854551","0.005296401213854551","0.005296401213854551","0.0060775610618293285","0.0060775610618293285","0.0060775610618293285","0.006592400372028351","0.006592400372028351","0.006592400372028351","0.005964286625385284","0.005964286625385284","0.005964286625385284","0.005349431186914444","0.005349431186914444","0.005349431186914444","0.005642367992550135","0.005642367992550135","0.005642367992550135","0.0058681899681687355","0.0058681899681687355","0.0058681899681687355","0.0067125484347343445","0.0067125484347343445","0.0067125484347343445","0.006400758866220713","0.006400758866220713","0.006400758866220713","0.007388644386082888","0.007388644386082888","0.007388644386082888","0.00537740858271718","0.00537740858271718","0.00537740858271718","0.005794179625809193","0.005794179625809193","0.005794179625809193","0.006135002709925175","0.006135002709925175","0.006135002709925175","0.005169253796339035","0.005169253796339035","0.005169253796339035","0.004605802241712809","0.004605802241712809","0.004605802241712809","0.025341421365737915","0.025341421365737915","0.025341421365737915"
"380","0.00530764926224947","0.00530764926224947","0.00530764926224947","0.006576805841177702","0.006576805841177702","0.006576805841177702","0.005841534119099379","0.005841534119099379","0.005841534119099379","0.006020769011229277","0.006020769011229277","0.006020769011229277","0.004453027620911598","0.004453027620911598","0.004453027620911598","0.0074335127137601376","0.0074335127137601376","0.0074335127137601376","0.006524172145873308","0.006524172145873308","0.006524172145873308","0.005679046269506216","0.005679046269506216","0.005679046269506216","0.006213661748915911","0.006213661748915911","0.006213661748915911","0.006248833611607552","0.006248833611607552","0.006248833611607552","0.00479079456999898","0.00479079456999898","0.00479079456999898","0.006292147561907768","0.006292147561907768","0.006292147561907768","0.00597724411636591","0.00597724411636591","0.00597724411636591","0.0060164183378219604","0.0060164183378219604","0.0060164183378219604","0.005460815969854593","0.005460815969854593","0.005460815969854593","0.0052486141212284565","0.0052486141212284565","0.0052486141212284565","0.0060898298397660255","0.0060898298397660255","0.0060898298397660255","0.006153358146548271","0.006153358146548271","0.006153358146548271","0.005181681364774704","0.005181681364774704","0.005181681364774704","0.015102982521057129","0.015102982521057129","0.015102982521057129"
"390","0.006349421106278896","0.006349421106278896","0.006349421106278896","0.004959520418196917","0.004959520418196917","0.004959520418196917","0.006468601990491152","0.006468601990491152","0.006468601990491152","0.007008093874901533","0.007008093874901533","0.007008093874901533","0.00497171888127923","0.00497171888127923","0.00497171888127923","0.005260853096842766","0.005260853096842766","0.005260853096842766","0.006519267335534096","0.006519267335534096","0.006519267335534096","0.005262024234980345","0.005262024234980345","0.005262024234980345","0.00640446599572897","0.00640446599572897","0.00640446599572897","0.007280612830072641","0.007280612830072641","0.007280612830072641","0.0051784031093120575","0.0051784031093120575","0.0051784031093120575","0.005381041672080755","0.005381041672080755","0.005381041672080755","0.007005342748016119","0.007005342748016119","0.007005342748016119","0.005765622016042471","0.005765622016042471","0.005765622016042471","0.007023395970463753","0.007023395970463753","0.007023395970463753","0.005092601757496595","0.005092601757496595","0.005092601757496595","0.006290596444159746","0.006290596444159746","0.006290596444159746","0.005634173285216093","0.005634173285216093","0.005634173285216093","0.005473871249705553","0.005473871249705553","0.005473871249705553","0.01943795196712017","0.01943795196712017","0.01943795196712017"
"400","0.00480979960411787","0.00480979960411787","0.00480979960411787","0.0061411987990140915","0.0061411987990140915","0.0061411987990140915","0.005016780924052","0.005016780924052","0.005016780924052","0.005425876006484032","0.005425876006484032","0.005425876006484032","0.005744831636548042","0.005744831636548042","0.005744831636548042","0.005574285052716732","0.005574285052716732","0.005574285052716732","0.00565597927197814","0.00565597927197814","0.00565597927197814","0.006230346392840147","0.006230346392840147","0.006230346392840147","0.00546270702034235","0.00546270702034235","0.00546270702034235","0.006403582636266947","0.006403582636266947","0.006403582636266947","0.0047338600270450115","0.0047338600270450115","0.0047338600270450115","0.006134031340479851","0.006134031340479851","0.006134031340479851","0.00527090672403574","0.00527090672403574","0.00527090672403574","0.006382892839610577","0.006382892839610577","0.006382892839610577","0.0051662917248904705","0.0051662917248904705","0.0051662917248904705","0.005212047602981329","0.005212047602981329","0.005212047602981329","0.005290819797664881","0.005290819797664881","0.005290819797664881","0.00685464683920145","0.00685464683920145","0.00685464683920145","0.005405541975051165","0.005405541975051165","0.005405541975051165","0.018866321071982384","0.018866321071982384","0.018866321071982384"
"410","0.005305322352796793","0.005305322352796793","0.005305322352796793","0.00483781099319458","0.00483781099319458","0.00483781099319458","0.005991275422275066","0.005991275422275066","0.005991275422275066","0.008088258095085621","0.008088258095085621","0.008088258095085621","0.004546157084405422","0.004546157084405422","0.004546157084405422","0.006428076885640621","0.006428076885640621","0.006428076885640621","0.007556676398962736","0.007556676398962736","0.007556676398962736","0.004427796695381403","0.004427796695381403","0.004427796695381403","0.005031438544392586","0.005031438544392586","0.005031438544392586","0.006218590773642063","0.006218590773642063","0.006218590773642063","0.005729152821004391","0.005729152821004391","0.005729152821004391","0.00790514424443245","0.00790514424443245","0.00790514424443245","0.0050914091989398","0.0050914091989398","0.0050914091989398","0.006050929892808199","0.006050929892808199","0.006050929892808199","0.006190867628902197","0.006190867628902197","0.006190867628902197","0.006707698106765747","0.006707698106765747","0.006707698106765747","0.0048668463714420795","0.0048668463714420795","0.0048668463714420795","0.005558054428547621","0.005558054428547621","0.005558054428547621","0.0059972284361720085","0.0059972284361720085","0.0059972284361720085","0.016097450628876686","0.016097450628876686","0.016097450628876686"
"420","0.004849805496633053","0.004849805496633053","0.004849805496633053","0.0054293288849294186","0.0054293288849294186","0.0054293288849294186","0.004288404248654842","0.004288404248654842","0.004288404248654842","0.007100018672645092","0.007100018672645092","0.007100018672645092","0.004360824823379517","0.004360824823379517","0.004360824823379517","0.006177661009132862","0.006177661009132862","0.006177661009132862","0.006652494426816702","0.006652494426816702","0.006652494426816702","0.005193930119276047","0.005193930119276047","0.005193930119276047","0.005461611784994602","0.005461611784994602","0.005461611784994602","0.0057173012755811214","0.0057173012755811214","0.0057173012755811214","0.009733743965625763","0.009733743965625763","0.009733743965625763","0.007372129708528519","0.007372129708528519","0.007372129708528519","0.006306955125182867","0.006306955125182867","0.006306955125182867","0.00634553050622344","0.00634553050622344","0.00634553050622344","0.0044603426940739155","0.0044603426940739155","0.0044603426940739155","0.005659084767103195","0.005659084767103195","0.005659084767103195","0.00498859491199255","0.00498859491199255","0.00498859491199255","0.005584711208939552","0.005584711208939552","0.005584711208939552","0.004686438478529453","0.004686438478529453","0.004686438478529453","0.014834084548056126","0.014834084548056126","0.014834084548056126"
"430","0.00493651395663619","0.00493651395663619","0.00493651395663619","0.006626134272664785","0.006626134272664785","0.006626134272664785","0.005328094121068716","0.005328094121068716","0.005328094121068716","0.004812425002455711","0.004812425002455711","0.004812425002455711","0.005416237283498049","0.005416237283498049","0.005416237283498049","0.006936832331120968","0.006936832331120968","0.006936832331120968","0.006518840789794922","0.006518840789794922","0.006518840789794922","0.007166571449488401","0.007166571449488401","0.007166571449488401","0.005338448565453291","0.005338448565453291","0.005338448565453291","0.007033620495349169","0.007033620495349169","0.007033620495349169","0.0070089176297187805","0.0070089176297187805","0.0070089176297187805","0.00537499925121665","0.00537499925121665","0.00537499925121665","0.005350622348487377","0.005350622348487377","0.005350622348487377","0.006089155562222004","0.006089155562222004","0.006089155562222004","0.005245249718427658","0.005245249718427658","0.005245249718427658","0.00437113968655467","0.00437113968655467","0.00437113968655467","0.005621297750622034","0.005621297750622034","0.005621297750622034","0.005641040857881308","0.005641040857881308","0.005641040857881308","0.0044847046956419945","0.0044847046956419945","0.0044847046956419945","0.017073480412364006","0.017073480412364006","0.017073480412364006"
"440","0.0056387861259281635","0.0056387861259281635","0.0056387861259281635","0.005247251596301794","0.005247251596301794","0.005247251596301794","0.004758351948112249","0.004758351948112249","0.004758351948112249","0.0067057255655527115","0.0067057255655527115","0.0067057255655527115","0.005117218941450119","0.005117218941450119","0.005117218941450119","0.005332435946911573","0.005332435946911573","0.005332435946911573","0.00706919701769948","0.00706919701769948","0.00706919701769948","0.005379713140428066","0.005379713140428066","0.005379713140428066","0.006457183044403791","0.006457183044403791","0.006457183044403791","0.004623315297067165","0.004623315297067165","0.004623315297067165","0.006340540945529938","0.006340540945529938","0.006340540945529938","0.006321789231151342","0.006321789231151342","0.006321789231151342","0.004914001561701298","0.004914001561701298","0.004914001561701298","0.005576740950345993","0.005576740950345993","0.005576740950345993","0.004742149263620377","0.004742149263620377","0.004742149263620377","0.004604152403771877","0.004604152403771877","0.004604152403771877","0.004931789822876453","0.004931789822876453","0.004931789822876453","0.004900097846984863","0.004900097846984863","0.004900097846984863","0.005613457877188921","0.005613457877188921","0.005613457877188921","0.013917065225541592","0.013917065225541592","0.013917065225541592"
"450","0.004272526130080223","0.004272526130080223","0.004272526130080223","0.0050056674517691135","0.0050056674517691135","0.0050056674517691135","0.00582946976646781","0.00582946976646781","0.00582946976646781","0.006843736860901117","0.006843736860901117","0.006843736860901117","0.004966404754668474","0.004966404754668474","0.004966404754668474","0.0051479157991707325","0.0051479157991707325","0.0051479157991707325","0.005495574790984392","0.005495574790984392","0.005495574790984392","0.005307517945766449","0.005307517945766449","0.005307517945766449","0.004944860935211182","0.004944860935211182","0.004944860935211182","0.009539841674268246","0.009539841674268246","0.009539841674268246","0.00513274734839797","0.00513274734839797","0.00513274734839797","0.008957025595009327","0.008957025595009327","0.008957025595009327","0.0050404188223183155","0.0050404188223183155","0.0050404188223183155","0.008023456670343876","0.008023456670343876","0.008023456670343876","0.004950545262545347","0.004950545262545347","0.004950545262545347","0.006163196172565222","0.006163196172565222","0.006163196172565222","0.005425280425697565","0.005425280425697565","0.005425280425697565","0.004692097660154104","0.004692097660154104","0.004692097660154104","0.0048120575957000256","0.0048120575957000256","0.0048120575957000256","0.014055254869163036","0.014055254869163036","0.014055254869163036"
"460","0.005533772520720959","0.005533772520720959","0.005533772520720959","0.005643576383590698","0.005643576383590698","0.005643576383590698","0.005936823319643736","0.005936823319643736","0.005936823319643736","0.005104053765535355","0.005104053765535355","0.005104053765535355","0.004535680171102285","0.004535680171102285","0.004535680171102285","0.00480540469288826","0.00480540469288826","0.00480540469288826","0.0062228599563241005","0.0062228599563241005","0.0062228599563241005","0.006923310458660126","0.006923310458660126","0.006923310458660126","0.0049690864980220795","0.0049690864980220795","0.0049690864980220795","0.00533100264146924","0.00533100264146924","0.00533100264146924","0.007847900502383709","0.007847900502383709","0.007847900502383709","0.00521734869107604","0.00521734869107604","0.00521734869107604","0.00849112868309021","0.00849112868309021","0.00849112868309021","0.006665755063295364","0.006665755063295364","0.006665755063295364","0.005494530312716961","0.005494530312716961","0.005494530312716961","0.004713031928986311","0.004713031928986311","0.004713031928986311","0.005127641372382641","0.005127641372382641","0.005127641372382641","0.0057152858935296535","0.0057152858935296535","0.0057152858935296535","0.0037789023481309414","0.0037789023481309414","0.0037789023481309414","0.016220005229115486","0.016220005229115486","0.016220005229115486"
"470","0.006527746561914682","0.006527746561914682","0.006527746561914682","0.004379089456051588","0.004379089456051588","0.004379089456051588","0.006668881978839636","0.006668881978839636","0.006668881978839636","0.004912481177598238","0.004912481177598238","0.004912481177598238","0.004452990833669901","0.004452990833669901","0.004452990833669901","0.008145353756844997","0.008145353756844997","0.008145353756844997","0.00512732146307826","0.00512732146307826","0.00512732146307826","0.005490340758115053","0.005490340758115053","0.005490340758115053","0.004948049318045378","0.004948049318045378","0.004948049318045378","0.0053666760213673115","0.0053666760213673115","0.0053666760213673115","0.004428526386618614","0.004428526386618614","0.004428526386618614","0.005605095066130161","0.005605095066130161","0.005605095066130161","0.005963481962680817","0.005963481962680817","0.005963481962680817","0.004500760231167078","0.004500760231167078","0.004500760231167078","0.0038970247842371464","0.0038970247842371464","0.0038970247842371464","0.0060636322014033794","0.0060636322014033794","0.0060636322014033794","0.004296064376831055","0.004296064376831055","0.004296064376831055","0.0061109550297260284","0.0061109550297260284","0.0061109550297260284","0.005514944437891245","0.005514944437891245","0.005514944437891245","0.012019602581858635","0.012019602581858635","0.012019602581858635"
"480","0.0040957871824502945","0.0040957871824502945","0.0040957871824502945","0.004644161090254784","0.004644161090254784","0.004644161090254784","0.00760393962264061","0.00760393962264061","0.00760393962264061","0.006754944566637278","0.006754944566637278","0.006754944566637278","0.005532475654035807","0.005532475654035807","0.005532475654035807","0.0076884557493031025","0.0076884557493031025","0.0076884557493031025","0.0062339394353330135","0.0062339394353330135","0.0062339394353330135","0.005627771839499474","0.005627771839499474","0.005627771839499474","0.006084365304559469","0.006084365304559469","0.006084365304559469","0.005200452171266079","0.005200452171266079","0.005200452171266079","0.004511857405304909","0.004511857405304909","0.004511857405304909","0.00611165352165699","0.00611165352165699","0.00611165352165699","0.005717117805033922","0.005717117805033922","0.005717117805033922","0.006337689235806465","0.006337689235806465","0.006337689235806465","0.005392994731664658","0.005392994731664658","0.005392994731664658","0.004665955435484648","0.004665955435484648","0.004665955435484648","0.0049532558768987656","0.0049532558768987656","0.0049532558768987656","0.005814947187900543","0.005814947187900543","0.005814947187900543","0.004342041444033384","0.004342041444033384","0.004342041444033384","0.015140778385102749","0.015140778385102749","0.015140778385102749"
"490","0.005154592916369438","0.005154592916369438","0.005154592916369438","0.004348842892795801","0.004348842892795801","0.004348842892795801","0.005587481893599033","0.005587481893599033","0.005587481893599033","0.007925248704850674","0.007925248704850674","0.007925248704850674","0.003831850830465555","0.003831850830465555","0.003831850830465555","0.006335166282951832","0.006335166282951832","0.006335166282951832","0.005020640324801207","0.005020640324801207","0.005020640324801207","0.004865007475018501","0.004865007475018501","0.004865007475018501","0.005293010734021664","0.005293010734021664","0.005293010734021664","0.005676764063537121","0.005676764063537121","0.005676764063537121","0.004405043553560972","0.004405043553560972","0.004405043553560972","0.004905597772449255","0.004905597772449255","0.004905597772449255","0.004672050476074219","0.004672050476074219","0.004672050476074219","0.004603225737810135","0.004603225737810135","0.004603225737810135","0.004670215304940939","0.004670215304940939","0.004670215304940939","0.004739746451377869","0.004739746451377869","0.004739746451377869","0.005347652826458216","0.005347652826458216","0.005347652826458216","0.005396053194999695","0.005396053194999695","0.005396053194999695","0.003841246012598276","0.003841246012598276","0.003841246012598276","0.01613703742623329","0.01613703742623329","0.01613703742623329"
"500","0.0072876769118011","0.0072876769118011","0.0072876769118011","0.00476254103705287","0.00476254103705287","0.00476254103705287","0.010586204007267952","0.010586204007267952","0.010586204007267952","0.004936860874295235","0.004936860874295235","0.004936860874295235","0.004352503921836615","0.004352503921836615","0.004352503921836615","0.0053366017527878284","0.0053366017527878284","0.0053366017527878284","0.005907814484089613","0.005907814484089613","0.005907814484089613","0.004723946563899517","0.004723946563899517","0.004723946563899517","0.003923578187823296","0.003923578187823296","0.003923578187823296","0.0049445740878582","0.0049445740878582","0.0049445740878582","0.003960852045565844","0.003960852045565844","0.003960852045565844","0.006943203508853912","0.006943203508853912","0.006943203508853912","0.007047257851809263","0.007047257851809263","0.007047257851809263","0.005555350333452225","0.005555350333452225","0.005555350333452225","0.0056530083529651165","0.0056530083529651165","0.0056530083529651165","0.005131805781275034","0.005131805781275034","0.005131805781275034","0.005302726291120052","0.005302726291120052","0.005302726291120052","0.005319301038980484","0.005319301038980484","0.005319301038980484","0.004393524955958128","0.004393524955958128","0.004393524955958128","0.013141880743205547","0.013141880743205547","0.013141880743205547"
"510","0.005103370174765587","0.005103370174765587","0.005103370174765587","0.005992172285914421","0.005992172285914421","0.005992172285914421","0.005474957171827555","0.005474957171827555","0.005474957171827555","0.004972576629370451","0.004972576629370451","0.004972576629370451","0.005133340135216713","0.005133340135216713","0.005133340135216713","0.005073492880910635","0.005073492880910635","0.005073492880910635","0.005388898774981499","0.005388898774981499","0.005388898774981499","0.004397681914269924","0.004397681914269924","0.004397681914269924","0.005434292368590832","0.005434292368590832","0.005434292368590832","0.005850291810929775","0.005850291810929775","0.005850291810929775","0.00544469989836216","0.00544469989836216","0.00544469989836216","0.005020868964493275","0.005020868964493275","0.005020868964493275","0.005643200594931841","0.005643200594931841","0.005643200594931841","0.005741389002650976","0.005741389002650976","0.005741389002650976","0.004214177373796701","0.004214177373796701","0.004214177373796701","0.004862462170422077","0.004862462170422077","0.004862462170422077","0.005360112525522709","0.005360112525522709","0.005360112525522709","0.004568290431052446","0.004568290431052446","0.004568290431052446","0.004153381567448378","0.004153381567448378","0.004153381567448378","0.01511399820446968","0.01511399820446968","0.01511399820446968"
