"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/rotation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/rotation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/rotation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/rotation_loss__MAX"
"450","0.005362088792026043","0.005362088792026043","0.005362088792026043","0.005752332508563995","0.005752332508563995","0.005752332508563995","0.012227563187479973","0.012227563187479973","0.012227563187479973","0.007190915290266275","0.007190915290266275","0.007190915290266275","0.0017442085081711411","0.0017442085081711411","0.0017442085081711411","0.005753826815634966","0.005753826815634966","0.005753826815634966","0","0","0","0.006711128633469343","0.006711128633469343","0.006711128633469343","0.005568478722125292","0.005568478722125292","0.005568478722125292","0.008015953935682774","0.008015953935682774","0.008015953935682774","0.006255312357097864","0.006255312357097864","0.006255312357097864","0","0","0","0.006150118075311184","0.006150118075311184","0.006150118075311184","0.005927901715040207","0.005927901715040207","0.005927901715040207","0.006666629109531641","0.006666629109531641","0.006666629109531641","0.0082502206787467","0.0082502206787467","0.0082502206787467","0.00595366396009922","0.00595366396009922","0.00595366396009922","0","0","0","0.009542237967252731","0.009542237967252731","0.009542237967252731","0.007787821814417839","0.007787821814417839","0.007787821814417839"
"460","0.004575875122100115","0.004575875122100115","0.004575875122100115","0.004566848278045654","0.004566848278045654","0.004566848278045654","0.011197667568922043","0.011197667568922043","0.011197667568922043","0.005573136266320944","0.005573136266320944","0.005573136266320944","0.007659155409783125","0.007659155409783125","0.007659155409783125","0.006753424182534218","0.006753424182534218","0.006753424182534218","0.008028325624763966","0.008028325624763966","0.008028325624763966","0.0065026176162064075","0.0065026176162064075","0.0065026176162064075","0","0","0","0.0019491426646709442","0.0019491426646709442","0.0019491426646709442","0.004309677518904209","0.004309677518904209","0.004309677518904209","0.006839943118393421","0.006839943118393421","0.006839943118393421","0.0025723124854266644","0.0025723124854266644","0.0025723124854266644","0.007052087225019932","0.007052087225019932","0.007052087225019932","0.010139384306967258","0.010139384306967258","0.010139384306967258","0.004114395473152399","0.004114395473152399","0.004114395473152399","0.0009465917246416211","0.0009465917246416211","0.0009465917246416211","0","0","0","0.008630472235381603","0.008630472235381603","0.008630472235381603","0.003805535612627864","0.003805535612627864","0.003805535612627864"
"470","0.006720082834362984","0.006720082834362984","0.006720082834362984","0.005479101557284594","0.005479101557284594","0.005479101557284594","0.006740007549524307","0.006740007549524307","0.006740007549524307","0.0039162104949355125","0.0039162104949355125","0.0039162104949355125","0.008654637262225151","0.008654637262225151","0.008654637262225151","0.005018425174057484","0.005018425174057484","0.005018425174057484","0.0032696861308068037","0.0032696861308068037","0.0032696861308068037","0.010656699538230896","0.010656699538230896","0.010656699538230896","0","0","0","0.003481876105070114","0.003481876105070114","0.003481876105070114","0.01060002576559782","0.01060002576559782","0.01060002576559782","0.004980425350368023","0.004980425350368023","0.004980425350368023","0.0037433349061757326","0.0037433349061757326","0.0037433349061757326","0.004520728252828121","0.004520728252828121","0.004520728252828121","0.004189755767583847","0.004189755767583847","0.004189755767583847","0.004777634982019663","0.004777634982019663","0.004777634982019663","0.005547970533370972","0.005547970533370972","0.005547970533370972","0.01671646535396576","0.01671646535396576","0.01671646535396576","0.005574312526732683","0.005574312526732683","0.005574312526732683","0.007038801442831755","0.007038801442831755","0.007038801442831755"
"480","0.006139262113720179","0.006139262113720179","0.006139262113720179","0.005470501258969307","0.005470501258969307","0.005470501258969307","0.01070295087993145","0.01070295087993145","0.01070295087993145","0.0067487675696611404","0.0067487675696611404","0.0067487675696611404","0.00638336967676878","0.00638336967676878","0.00638336967676878","0","0","0","0","0","0","0.004938357975333929","0.004938357975333929","0.004938357975333929","0.0048673115670681","0.0048673115670681","0.0048673115670681","0.01343233697116375","0.01343233697116375","0.01343233697116375","0.0068959142081439495","0.0068959142081439495","0.0068959142081439495","0.018538305535912514","0.018538305535912514","0.018538305535912514","0.006126063410192728","0.006126063410192728","0.006126063410192728","0.0027020915877074003","0.0027020915877074003","0.0027020915877074003","0.02140931226313114","0.02140931226313114","0.02140931226313114","0","0","0","0.0042389254085719585","0.0042389254085719585","0.0042389254085719585","0","0","0","0.009476784616708755","0.009476784616708755","0.009476784616708755","0.001863475888967514","0.001863475888967514","0.001863475888967514"
"490","0.0030539173167198896","0.0030539173167198896","0.0030539173167198896","0.005764360073953867","0.005764360073953867","0.005764360073953867","0.008046712726354599","0.008046712726354599","0.008046712726354599","0.003282837802544236","0.003282837802544236","0.003282837802544236","0","0","0","0.001400517299771309","0.001400517299771309","0.001400517299771309","0.004802664741873741","0.004802664741873741","0.004802664741873741","0.006437242496758699","0.006437242496758699","0.006437242496758699","0.004740518052130938","0.004740518052130938","0.004740518052130938","0.002341505140066147","0.002341505140066147","0.002341505140066147","0.006252245511859655","0.006252245511859655","0.006252245511859655","0.0051758685149252415","0.0051758685149252415","0.0051758685149252415","0.006858926732093096","0.006858926732093096","0.006858926732093096","0.001711036078631878","0.001711036078631878","0.001711036078631878","0.006951978895813227","0.006951978895813227","0.006951978895813227","0.004205390810966492","0.004205390810966492","0.004205390810966492","0.004400889854878187","0.004400889854878187","0.004400889854878187","0","0","0","0.010505077429115772","0.010505077429115772","0.010505077429115772","0.006403198931366205","0.006403198931366205","0.006403198931366205"
"500","0.007477361708879471","0.007477361708879471","0.007477361708879471","0.007563064340502024","0.007563064340502024","0.007563064340502024","0.006385985761880875","0.006385985761880875","0.006385985761880875","0.005149902775883675","0.005149902775883675","0.005149902775883675","0.0041528563015162945","0.0041528563015162945","0.0041528563015162945","0.0029093336779624224","0.0029093336779624224","0.0029093336779624224","0.013354247435927391","0.013354247435927391","0.013354247435927391","0.0043589407578110695","0.0043589407578110695","0.0043589407578110695","0","0","0","0.00811376329511404","0.00811376329511404","0.00811376329511404","0.005410284269601107","0.005410284269601107","0.005410284269601107","0.01138264499604702","0.01138264499604702","0.01138264499604702","0.0018563388148322701","0.0018563388148322701","0.0018563388148322701","0.00395450834184885","0.00395450834184885","0.00395450834184885","0.005353309214115143","0.005353309214115143","0.005353309214115143","0.010504400357604027","0.010504400357604027","0.010504400357604027","0","0","0","0.0058761825785040855","0.0058761825785040855","0.0058761825785040855","0.01361444965004921","0.01361444965004921","0.01361444965004921","0.00767167005687952","0.00767167005687952","0.00767167005687952"
"510","0.003918020520359278","0.003918020520359278","0.003918020520359278","0.006364371161907911","0.006364371161907911","0.006364371161907911","0.009563547559082508","0.009563547559082508","0.009563547559082508","0.006919034756720066","0.006919034756720066","0.006919034756720066","0.004044703207910061","0.004044703207910061","0.004044703207910061","0.004392201080918312","0.004392201080918312","0.004392201080918312","0.003380398964509368","0.003380398964509368","0.003380398964509368","0.003594920039176941","0.003594920039176941","0.003594920039176941","0.0013014161959290504","0.0013014161959290504","0.0013014161959290504","0.004209186416119337","0.004209186416119337","0.004209186416119337","0.00483301654458046","0.00483301654458046","0.00483301654458046","0.004874164238572121","0.004874164238572121","0.004874164238572121","0.0035900967195630074","0.0035900967195630074","0.0035900967195630074","0.003315932350233197","0.003315932350233197","0.003315932350233197","0.0061393557116389275","0.0061393557116389275","0.0061393557116389275","0.004088594578206539","0.004088594578206539","0.004088594578206539","0.007696001790463924","0.007696001790463924","0.007696001790463924","0.011355283670127392","0.011355283670127392","0.011355283670127392","0.006543414667248726","0.006543414667248726","0.006543414667248726","0.003442649031057954","0.003442649031057954","0.003442649031057954"
"520","0.009869921021163464","0.009869921021163464","0.009869921021163464","0.0061990804970264435","0.0061990804970264435","0.0061990804970264435","0.008420850150287151","0.008420850150287151","0.008420850150287151","0.0028157311026006937","0.0028157311026006937","0.0028157311026006937","0.002960975980386138","0.002960975980386138","0.002960975980386138","0","0","0","0.004200960509479046","0.004200960509479046","0.004200960509479046","0.0036089785862714052","0.0036089785862714052","0.0036089785862714052","0","0","0","0.0030748399440199137","0.0030748399440199137","0.0030748399440199137","0.005661112256348133","0.005661112256348133","0.005661112256348133","0.006337214261293411","0.006337214261293411","0.006337214261293411","0.005077039822936058","0.005077039822936058","0.005077039822936058","0.0040686908178031445","0.0040686908178031445","0.0040686908178031445","0.007501422893255949","0.007501422893255949","0.007501422893255949","0.0023960459511727095","0.0023960459511727095","0.0023960459511727095","0.0061192759312689304","0.0061192759312689304","0.0061192759312689304","0","0","0","0.003067613346502185","0.003067613346502185","0.003067613346502185","0.0061602215282619","0.0061602215282619","0.0061602215282619"
"530","0.0048974743112921715","0.0048974743112921715","0.0048974743112921715","0.007338416296988726","0.007338416296988726","0.007338416296988726","0.0030870484188199043","0.0030870484188199043","0.0030870484188199043","0.003042749362066388","0.003042749362066388","0.003042749362066388","0.005977308377623558","0.005977308377623558","0.005977308377623558","0.00636272830888629","0.00636272830888629","0.00636272830888629","0.0009160504559986293","0.0009160504559986293","0.0009160504559986293","0.004334223922342062","0.004334223922342062","0.004334223922342062","0.00644048722460866","0.00644048722460866","0.00644048722460866","0.009664586745202541","0.009664586745202541","0.009664586745202541","0.005702299997210503","0.005702299997210503","0.005702299997210503","0.0028026155196130276","0.0028026155196130276","0.0028026155196130276","0.008324934169650078","0.008324934169650078","0.008324934169650078","0.010130825452506542","0.010130825452506542","0.010130825452506542","0.010256540961563587","0.010256540961563587","0.010256540961563587","0.0058328756131231785","0.0058328756131231785","0.0058328756131231785","0","0","0","0.005628824699670076","0.005628824699670076","0.005628824699670076","0.007192774210125208","0.007192774210125208","0.007192774210125208","0.00787302851676941","0.00787302851676941","0.00787302851676941"
"540","0.0032715443521738052","0.0032715443521738052","0.0032715443521738052","0.007652399130165577","0.007652399130165577","0.007652399130165577","0.0073490748181939125","0.0073490748181939125","0.0073490748181939125","0.011805646121501923","0.011805646121501923","0.011805646121501923","0.0060545532032847404","0.0060545532032847404","0.0060545532032847404","0.008799259550869465","0.008799259550869465","0.008799259550869465","0.002182567026466131","0.002182567026466131","0.002182567026466131","0.0076825679279863834","0.0076825679279863834","0.0076825679279863834","0","0","0","0.0021903845481574535","0.0021903845481574535","0.0021903845481574535","0.009063639678061008","0.009063639678061008","0.009063639678061008","0.003978646360337734","0.003978646360337734","0.003978646360337734","0.007731607649475336","0.007731607649475336","0.007731607649475336","0.005229709669947624","0.005229709669947624","0.005229709669947624","0.003241347149014473","0.003241347149014473","0.003241347149014473","0.006327641196548939","0.006327641196548939","0.006327641196548939","0.03934504836797714","0.03934504836797714","0.03934504836797714","0.010461998172104359","0.010461998172104359","0.010461998172104359","0.006491333711892366","0.006491333711892366","0.006491333711892366","0.007676088251173496","0.007676088251173496","0.007676088251173496"
"550","0.006239674054086208","0.006239674054086208","0.006239674054086208","0.007896666415035725","0.007896666415035725","0.007896666415035725","0.005525331012904644","0.005525331012904644","0.005525331012904644","0.007037872914224863","0.007037872914224863","0.007037872914224863","0.005353036802262068","0.005353036802262068","0.005353036802262068","0.0066789318807423115","0.0066789318807423115","0.0066789318807423115","0.01467407401651144","0.01467407401651144","0.01467407401651144","0.0038941779639571905","0.0038941779639571905","0.0038941779639571905","0.010993722826242447","0.010993722826242447","0.010993722826242447","0.00643205875530839","0.00643205875530839","0.00643205875530839","0.004160935524851084","0.004160935524851084","0.004160935524851084","0","0","0","0.006699106656014919","0.006699106656014919","0.006699106656014919","0.0054800137877464294","0.0054800137877464294","0.0054800137877464294","0.007115572690963745","0.007115572690963745","0.007115572690963745","0.0032873814925551414","0.0032873814925551414","0.0032873814925551414","0","0","0","0","0","0","0.006171729415655136","0.006171729415655136","0.006171729415655136","0.0045366655103862286","0.0045366655103862286","0.0045366655103862286"
"560","0.009620651602745056","0.009620651602745056","0.009620651602745056","0.005333891604095697","0.005333891604095697","0.005333891604095697","0.008979004807770252","0.008979004807770252","0.008979004807770252","0.006521511822938919","0.006521511822938919","0.006521511822938919","0.0042159962467849255","0.0042159962467849255","0.0042159962467849255","0.0038821673952043056","0.0038821673952043056","0.0038821673952043056","0.0028102800715714693","0.0028102800715714693","0.0028102800715714693","0.004490745719522238","0.004490745719522238","0.004490745719522238","0","0","0","0.005814276169985533","0.005814276169985533","0.005814276169985533","0.002762399148195982","0.002762399148195982","0.002762399148195982","0.01082990039139986","0.01082990039139986","0.01082990039139986","0.007876318879425526","0.007876318879425526","0.007876318879425526","0.012132975272834301","0.012132975272834301","0.012132975272834301","0.005789526738226414","0.005789526738226414","0.005789526738226414","0.002909790724515915","0.002909790724515915","0.002909790724515915","0.005046472884714603","0.005046472884714603","0.005046472884714603","0","0","0","0.005763900466263294","0.005763900466263294","0.005763900466263294","0.00907149724662304","0.00907149724662304","0.00907149724662304"
"570","0.005150989163666964","0.005150989163666964","0.005150989163666964","0.004182022530585527","0.004182022530585527","0.004182022530585527","0.014981504529714584","0.014981504529714584","0.014981504529714584","0.0026571289636194706","0.0026571289636194706","0.0026571289636194706","0.005896047689020634","0.005896047689020634","0.005896047689020634","0.004576786421239376","0.004576786421239376","0.004576786421239376","0.01590864174067974","0.01590864174067974","0.01590864174067974","0.006852515507489443","0.006852515507489443","0.006852515507489443","0.008732443675398827","0.008732443675398827","0.008732443675398827","0.0075319670140743256","0.0075319670140743256","0.0075319670140743256","0.0037143591325730085","0.0037143591325730085","0.0037143591325730085","0.006289660930633545","0.006289660930633545","0.006289660930633545","0.003744889749214053","0.003744889749214053","0.003744889749214053","0.00937628373503685","0.00937628373503685","0.00937628373503685","0.005270846653729677","0.005270846653729677","0.005270846653729677","0.01005504373461008","0.01005504373461008","0.01005504373461008","0.010060397908091545","0.010060397908091545","0.010060397908091545","0.005335425492376089","0.005335425492376089","0.005335425492376089","0.007419843226671219","0.007419843226671219","0.007419843226671219","0.004413521848618984","0.004413521848618984","0.004413521848618984"
"580","0.004607188515365124","0.004607188515365124","0.004607188515365124","0.00554727902635932","0.00554727902635932","0.00554727902635932","0.003651895560324192","0.003651895560324192","0.003651895560324192","0.005989203695207834","0.005989203695207834","0.005989203695207834","0.005734397564083338","0.005734397564083338","0.005734397564083338","0.006811123341321945","0.006811123341321945","0.006811123341321945","0","0","0","0.007562644779682159","0.007562644779682159","0.007562644779682159","0.005052525084465742","0.005052525084465742","0.005052525084465742","0.0031351621728390455","0.0031351621728390455","0.0031351621728390455","0.004210233222693205","0.004210233222693205","0.004210233222693205","0.011160369031131268","0.011160369031131268","0.011160369031131268","0.007567641790956259","0.007567641790956259","0.007567641790956259","0.01017564907670021","0.01017564907670021","0.01017564907670021","0.00821005180478096","0.00821005180478096","0.00821005180478096","0.012802176177501678","0.012802176177501678","0.012802176177501678","0.006244968622922897","0.006244968622922897","0.006244968622922897","0.014744123443961143","0.014744123443961143","0.014744123443961143","0.00763591518625617","0.00763591518625617","0.00763591518625617","0.008739438839256763","0.008739438839256763","0.008739438839256763"
"590","0.008345577865839005","0.008345577865839005","0.008345577865839005","0.005223274230957031","0.005223274230957031","0.005223274230957031","0.024880951270461082","0.024880951270461082","0.024880951270461082","0.006056882906705141","0.006056882906705141","0.006056882906705141","0.003195530967786908","0.003195530967786908","0.003195530967786908","0.00901341624557972","0.00901341624557972","0.00901341624557972","0","0","0","0.0036594856064766645","0.0036594856064766645","0.0036594856064766645","0.004378549754619598","0.004378549754619598","0.004378549754619598","0.00446619838476181","0.00446619838476181","0.00446619838476181","0.0075012980960309505","0.0075012980960309505","0.0075012980960309505","0.002913172822445631","0.002913172822445631","0.002913172822445631","0.003992113284766674","0.003992113284766674","0.003992113284766674","0.01043968740850687","0.01043968740850687","0.01043968740850687","0.00500982441008091","0.00500982441008091","0.00500982441008091","0.004838381893932819","0.004838381893932819","0.004838381893932819","0.01581725850701332","0.01581725850701332","0.01581725850701332","0","0","0","0.005879158154129982","0.005879158154129982","0.005879158154129982","0.009219920262694359","0.009219920262694359","0.009219920262694359"
"600","0.003442720975726843","0.003442720975726843","0.003442720975726843","0.0069498298689723015","0.0069498298689723015","0.0069498298689723015","0.008498819544911385","0.008498819544911385","0.008498819544911385","0.004195880144834518","0.004195880144834518","0.004195880144834518","0.004302863497287035","0.004302863497287035","0.004302863497287035","0.004891642834991217","0.004891642834991217","0.004891642834991217","0.0056779514998197556","0.0056779514998197556","0.0056779514998197556","0.013015499338507652","0.013015499338507652","0.013015499338507652","0.0012119660386815667","0.0012119660386815667","0.0012119660386815667","0.011255301535129547","0.011255301535129547","0.011255301535129547","0.0042325877584517","0.0042325877584517","0.0042325877584517","0.006849475670605898","0.006849475670605898","0.006849475670605898","0.00543846795335412","0.00543846795335412","0.00543846795335412","0.0055929445661604404","0.0055929445661604404","0.0055929445661604404","0.00418570963665843","0.00418570963665843","0.00418570963665843","0.007952365092933178","0.007952365092933178","0.007952365092933178","0.004985391162335873","0.004985391162335873","0.004985391162335873","0.009974649176001549","0.009974649176001549","0.009974649176001549","0.008320477791130543","0.008320477791130543","0.008320477791130543","0.002842721063643694","0.002842721063643694","0.002842721063643694"
"610","0.0028385804034769535","0.0028385804034769535","0.0028385804034769535","0.008664487861096859","0.008664487861096859","0.008664487861096859","0.007119439542293549","0.007119439542293549","0.007119439542293549","0.009269073605537415","0.009269073605537415","0.009269073605537415","0.0039757369086146355","0.0039757369086146355","0.0039757369086146355","0.004901288077235222","0.004901288077235222","0.004901288077235222","0.004998444579541683","0.004998444579541683","0.004998444579541683","0.00898686982691288","0.00898686982691288","0.00898686982691288","0.0016648552846163511","0.0016648552846163511","0.0016648552846163511","0.008542967028915882","0.008542967028915882","0.008542967028915882","0.00196201354265213","0.00196201354265213","0.00196201354265213","0","0","0","0.005963936448097229","0.005963936448097229","0.005963936448097229","0.005883548874408007","0.005883548874408007","0.005883548874408007","0.005332352127879858","0.005332352127879858","0.005332352127879858","0.0037432995159178972","0.0037432995159178972","0.0037432995159178972","0.0036704170051962137","0.0036704170051962137","0.0036704170051962137","0","0","0","0.013882559724152088","0.013882559724152088","0.013882559724152088","0.004461264703422785","0.004461264703422785","0.004461264703422785"
"620","0.0048097530379891396","0.0048097530379891396","0.0048097530379891396","0.0058608814142644405","0.0058608814142644405","0.0058608814142644405","0.002020927146077156","0.002020927146077156","0.002020927146077156","0.0044475425966084","0.0044475425966084","0.0044475425966084","0.0045186616480350494","0.0045186616480350494","0.0045186616480350494","0","0","0","0.0037150010466575623","0.0037150010466575623","0.0037150010466575623","0.007539869286119938","0.007539869286119938","0.007539869286119938","0.0024249327834695578","0.0024249327834695578","0.0024249327834695578","0.00441341707482934","0.00441341707482934","0.00441341707482934","0.0071579283103346825","0.0071579283103346825","0.0071579283103346825","0.0072678797878324986","0.0072678797878324986","0.0072678797878324986","0.002858620835468173","0.002858620835468173","0.002858620835468173","0.006264092866331339","0.006264092866331339","0.006264092866331339","0.0023190819192677736","0.0023190819192677736","0.0023190819192677736","0.003542743856087327","0.003542743856087327","0.003542743856087327","0.0048521836288273335","0.0048521836288273335","0.0048521836288273335","0.007044614292681217","0.007044614292681217","0.007044614292681217","0.008087975904345512","0.008087975904345512","0.008087975904345512","0.0028310134075582027","0.0028310134075582027","0.0028310134075582027"
"630","0.007061247248202562","0.007061247248202562","0.007061247248202562","0.0058297049254179","0.0058297049254179","0.0058297049254179","0.0041769081726670265","0.0041769081726670265","0.0041769081726670265","0.004881315864622593","0.004881315864622593","0.004881315864622593","0.009250430390238762","0.009250430390238762","0.009250430390238762","0.004742778837680817","0.004742778837680817","0.004742778837680817","0.0063285380601882935","0.0063285380601882935","0.0063285380601882935","0.004797080997377634","0.004797080997377634","0.004797080997377634","0.007224909961223602","0.007224909961223602","0.007224909961223602","0.007889766246080399","0.007889766246080399","0.007889766246080399","0.010411337018013","0.010411337018013","0.010411337018013","0.008049030788242817","0.008049030788242817","0.008049030788242817","0.004203855060040951","0.004203855060040951","0.004203855060040951","0.006223313510417938","0.006223313510417938","0.006223313510417938","0.006851629354059696","0.006851629354059696","0.006851629354059696","0.0033312859013676643","0.0033312859013676643","0.0033312859013676643","0.018395207822322845","0.018395207822322845","0.018395207822322845","0.007686982862651348","0.007686982862651348","0.007686982862651348","0.005723719485104084","0.005723719485104084","0.005723719485104084","0.0037779374979436398","0.0037779374979436398","0.0037779374979436398"
"640","0.0044915033504366875","0.0044915033504366875","0.0044915033504366875","0.004925077315419912","0.004925077315419912","0.004925077315419912","0.010940100066363811","0.010940100066363811","0.010940100066363811","0.006797195877879858","0.006797195877879858","0.006797195877879858","0.005180311854928732","0.005180311854928732","0.005180311854928732","0.00772438757121563","0.00772438757121563","0.00772438757121563","0","0","0","0.004342482890933752","0.004342482890933752","0.004342482890933752","0.003755333600565791","0.003755333600565791","0.003755333600565791","0.007126785349100828","0.007126785349100828","0.007126785349100828","0.006774493958801031","0.006774493958801031","0.006774493958801031","0.005099177826195955","0.005099177826195955","0.005099177826195955","0.005959999281913042","0.005959999281913042","0.005959999281913042","0.0055398293770849705","0.0055398293770849705","0.0055398293770849705","0.015429367311298847","0.015429367311298847","0.015429367311298847","0.00746937096118927","0.00746937096118927","0.00746937096118927","0.0016462740022689104","0.0016462740022689104","0.0016462740022689104","0.00037708511808887124","0.00037708511808887124","0.00037708511808887124","0.00505800312384963","0.00505800312384963","0.00505800312384963","0.00874266680330038","0.00874266680330038","0.00874266680330038"
"650","0.004161495249718428","0.004161495249718428","0.004161495249718428","0.00931743998080492","0.00931743998080492","0.00931743998080492","0.008102868683636189","0.008102868683636189","0.008102868683636189","0.005521662533283234","0.005521662533283234","0.005521662533283234","0.004291879944503307","0.004291879944503307","0.004291879944503307","0.00799562782049179","0.00799562782049179","0.00799562782049179","0.00424992898479104","0.00424992898479104","0.00424992898479104","0.00862173642963171","0.00862173642963171","0.00862173642963171","0.007622106932103634","0.007622106932103634","0.007622106932103634","0.0047507076524198055","0.0047507076524198055","0.0047507076524198055","0.0042097060941159725","0.0042097060941159725","0.0042097060941159725","0.018310165032744408","0.018310165032744408","0.018310165032744408","0.006355419289320707","0.006355419289320707","0.006355419289320707","0.0022702959831804037","0.0022702959831804037","0.0022702959831804037","0.010347559116780758","0.010347559116780758","0.010347559116780758","0.004913204349577427","0.004913204349577427","0.004913204349577427","0.004715858493000269","0.004715858493000269","0.004715858493000269","0.003909940365701914","0.003909940365701914","0.003909940365701914","0.010466322302818298","0.010466322302818298","0.010466322302818298","0.0060843112878501415","0.0060843112878501415","0.0060843112878501415"
"660","0.006371340714395046","0.006371340714395046","0.006371340714395046","0.004417926073074341","0.004417926073074341","0.004417926073074341","0.007716936990618706","0.007716936990618706","0.007716936990618706","0.009309528395533562","0.009309528395533562","0.009309528395533562","0.004641972482204437","0.004641972482204437","0.004641972482204437","0.004813412204384804","0.004813412204384804","0.004813412204384804","0.00523705780506134","0.00523705780506134","0.00523705780506134","0.005731171928346157","0.005731171928346157","0.005731171928346157","0.0032439171336591244","0.0032439171336591244","0.0032439171336591244","0.0060180192813277245","0.0060180192813277245","0.0060180192813277245","0.003944563213735819","0.003944563213735819","0.003944563213735819","0.004788351245224476","0.004788351245224476","0.004788351245224476","0.005475613288581371","0.005475613288581371","0.005475613288581371","0.006504971068352461","0.006504971068352461","0.006504971068352461","0.006947547197341919","0.006947547197341919","0.006947547197341919","0.002780389506369829","0.002780389506369829","0.002780389506369829","0.00610229792073369","0.00610229792073369","0.00610229792073369","0.007839404046535492","0.007839404046535492","0.007839404046535492","0.004719903692603111","0.004719903692603111","0.004719903692603111","0.002429744228720665","0.002429744228720665","0.002429744228720665"
