"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/original_segmentation_loss__MAX"
"310","0.23870770633220673","0.23870770633220673","0.23870770633220673","0.3530706763267517","0.3530706763267517","0.3530706763267517","0.32216015458106995","0.32216015458106995","0.32216015458106995","0.2689053416252136","0.2689053416252136","0.2689053416252136","0.28445184230804443","0.28445184230804443","0.28445184230804443","0.4921054542064667","0.4921054542064667","0.4921054542064667","0.4409862756729126","0.4409862756729126","0.4409862756729126","0.1963188499212265","0.1963188499212265","0.1963188499212265","0.23467104136943817","0.23467104136943817","0.23467104136943817","0.31667569279670715","0.31667569279670715","0.31667569279670715","0.2509709894657135","0.2509709894657135","0.2509709894657135","0.28995394706726074","0.28995394706726074","0.28995394706726074","0.2274758368730545","0.2274758368730545","0.2274758368730545","0.25470057129859924","0.25470057129859924","0.25470057129859924","0.28686752915382385","0.28686752915382385","0.28686752915382385","0.2770761251449585","0.2770761251449585","0.2770761251449585","0.3770528733730316","0.3770528733730316","0.3770528733730316","0.39879217743873596","0.39879217743873596","0.39879217743873596","0.13913576304912567","0.13913576304912567","0.13913576304912567","0.2804168164730072","0.2804168164730072","0.2804168164730072"
"320","0.2742210924625397","0.2742210924625397","0.2742210924625397","0.29615792632102966","0.29615792632102966","0.29615792632102966","0.4510176479816437","0.4510176479816437","0.4510176479816437","0.2652348577976227","0.2652348577976227","0.2652348577976227","0.18441207706928253","0.18441207706928253","0.18441207706928253","0.5512558221817017","0.5512558221817017","0.5512558221817017","0.320102334022522","0.320102334022522","0.320102334022522","0.14885511994361877","0.14885511994361877","0.14885511994361877","0.20736971497535706","0.20736971497535706","0.20736971497535706","0.4032939076423645","0.4032939076423645","0.4032939076423645","0.3164100646972656","0.3164100646972656","0.3164100646972656","0.33703935146331787","0.33703935146331787","0.33703935146331787","0.21611735224723816","0.21611735224723816","0.21611735224723816","0.25786858797073364","0.25786858797073364","0.25786858797073364","0.3277353048324585","0.3277353048324585","0.3277353048324585","0.2510405480861664","0.2510405480861664","0.2510405480861664","0.33917176723480225","0.33917176723480225","0.33917176723480225","0.38046255707740784","0.38046255707740784","0.38046255707740784","0.1280965656042099","0.1280965656042099","0.1280965656042099","0.3475993871688843","0.3475993871688843","0.3475993871688843"
"330","0.23064567148685455","0.23064567148685455","0.23064567148685455","0.30300477147102356","0.30300477147102356","0.30300477147102356","0.4510176479816437","0.4510176479816437","0.4510176479816437","0.23021511733531952","0.23021511733531952","0.23021511733531952","0.2947724461555481","0.2947724461555481","0.2947724461555481","0.3173789381980896","0.3173789381980896","0.3173789381980896","0.3175451159477234","0.3175451159477234","0.3175451159477234","0.17268697917461395","0.17268697917461395","0.17268697917461395","0.2711571753025055","0.2711571753025055","0.2711571753025055","0.456238716840744","0.456238716840744","0.456238716840744","0.31167906522750854","0.31167906522750854","0.31167906522750854","0.25835368037223816","0.25835368037223816","0.25835368037223816","0.19797106087207794","0.19797106087207794","0.19797106087207794","0.17588414251804352","0.17588414251804352","0.17588414251804352","0.3088783919811249","0.3088783919811249","0.3088783919811249","0.3306935727596283","0.3306935727596283","0.3306935727596283","0.3532024621963501","0.3532024621963501","0.3532024621963501","0.5040218830108643","0.5040218830108643","0.5040218830108643","0.13364504277706146","0.13364504277706146","0.13364504277706146","0.2835752069950104","0.2835752069950104","0.2835752069950104"
"340","0.18951959908008575","0.18951959908008575","0.18951959908008575","0.2892993092536926","0.2892993092536926","0.2892993092536926","0.44274425506591797","0.44274425506591797","0.44274425506591797","0.30699828267097473","0.30699828267097473","0.30699828267097473","0.14237360656261444","0.14237360656261444","0.14237360656261444","0.3265143930912018","0.3265143930912018","0.3265143930912018","0.3018755614757538","0.3018755614757538","0.3018755614757538","0.18037766218185425","0.18037766218185425","0.18037766218185425","0.21779470145702362","0.21779470145702362","0.21779470145702362","0.5045762658119202","0.5045762658119202","0.5045762658119202","0.3436102271080017","0.3436102271080017","0.3436102271080017","0.30700138211250305","0.30700138211250305","0.30700138211250305","0.2444218397140503","0.2444218397140503","0.2444218397140503","0.22197183966636658","0.22197183966636658","0.22197183966636658","0.32927408814430237","0.32927408814430237","0.32927408814430237","0.30013784766197205","0.30013784766197205","0.30013784766197205","0.43557271361351013","0.43557271361351013","0.43557271361351013","0.4947570264339447","0.4947570264339447","0.4947570264339447","0.16163280606269836","0.16163280606269836","0.16163280606269836","0.3732603192329407","0.3732603192329407","0.3732603192329407"
"350","0.23223236203193665","0.23223236203193665","0.23223236203193665","0.2820676565170288","0.2820676565170288","0.2820676565170288","0.38340523838996887","0.38340523838996887","0.38340523838996887","0.32145366072654724","0.32145366072654724","0.32145366072654724","0.17720931768417358","0.17720931768417358","0.17720931768417358","0.41738688945770264","0.41738688945770264","0.41738688945770264","0.3018755614757538","0.3018755614757538","0.3018755614757538","0.12603028118610382","0.12603028118610382","0.12603028118610382","0.19500064849853516","0.19500064849853516","0.19500064849853516","0.3511584997177124","0.3511584997177124","0.3511584997177124","0.3340313732624054","0.3340313732624054","0.3340313732624054","0.3532985746860504","0.3532985746860504","0.3532985746860504","0.2361113429069519","0.2361113429069519","0.2361113429069519","0.17588414251804352","0.17588414251804352","0.17588414251804352","0.3219313621520996","0.3219313621520996","0.3219313621520996","0.20577625930309296","0.20577625930309296","0.20577625930309296","0.33679789304733276","0.33679789304733276","0.33679789304733276","0.3303350508213043","0.3303350508213043","0.3303350508213043","0.1431605964899063","0.1431605964899063","0.1431605964899063","0.38125714659690857","0.38125714659690857","0.38125714659690857"
"360","0.15483087301254272","0.15483087301254272","0.15483087301254272","0.3215678930282593","0.3215678930282593","0.3215678930282593","0.3503129184246063","0.3503129184246063","0.3503129184246063","0.2689053416252136","0.2689053416252136","0.2689053416252136","0.28445184230804443","0.28445184230804443","0.28445184230804443","0.5335561037063599","0.5335561037063599","0.5335561037063599","0.3298441171646118","0.3298441171646118","0.3298441171646118","0.20044733583927155","0.20044733583927155","0.20044733583927155","0.2583487033843994","0.2583487033843994","0.2583487033843994","0.3482302129268646","0.3482302129268646","0.3482302129268646","0.25484317541122437","0.25484317541122437","0.25484317541122437","0.3367294371128082","0.3367294371128082","0.3367294371128082","0.25617122650146484","0.25617122650146484","0.25617122650146484","0.19468742609024048","0.19468742609024048","0.19468742609024048","0.3402673304080963","0.3402673304080963","0.3402673304080963","0.2351800799369812","0.2351800799369812","0.2351800799369812","0.3624603748321533","0.3624603748321533","0.3624603748321533","0.38659799098968506","0.38659799098968506","0.38659799098968506","0.16668254137039185","0.16668254137039185","0.16668254137039185","0.3422171473503113","0.3422171473503113","0.3422171473503113"
"370","0.19583827257156372","0.19583827257156372","0.19583827257156372","0.2892993092536926","0.2892993092536926","0.2892993092536926","0.32895368337631226","0.32895368337631226","0.32895368337631226","0.3020091652870178","0.3020091652870178","0.3020091652870178","0.3426993191242218","0.3426993191242218","0.3426993191242218","0.3930820822715759","0.3930820822715759","0.3930820822715759","0.44446665048599243","0.44446665048599243","0.44446665048599243","0.20235410332679749","0.20235410332679749","0.20235410332679749","0.22747212648391724","0.22747212648391724","0.22747212648391724","0.5685153007507324","0.5685153007507324","0.5685153007507324","0.3205990791320801","0.3205990791320801","0.3205990791320801","0.33982178568840027","0.33982178568840027","0.33982178568840027","0.2202739417552948","0.2202739417552948","0.2202739417552948","0.13867920637130737","0.13867920637130737","0.13867920637130737","0.4110462963581085","0.4110462963581085","0.4110462963581085","0.25594228506088257","0.25594228506088257","0.25594228506088257","0.40156984329223633","0.40156984329223633","0.40156984329223633","0.3708195090293884","0.3708195090293884","0.3708195090293884","0.13870768249034882","0.13870768249034882","0.13870768249034882","0.288779616355896","0.288779616355896","0.288779616355896"
"380","0.25239047408103943","0.25239047408103943","0.25239047408103943","0.2533247470855713","0.2533247470855713","0.2533247470855713","0.3981066346168518","0.3981066346168518","0.3981066346168518","0.2946937680244446","0.2946937680244446","0.2946937680244446","0.31615838408470154","0.31615838408470154","0.31615838408470154","0.4237968325614929","0.4237968325614929","0.4237968325614929","0.3848699927330017","0.3848699927330017","0.3848699927330017","0.14190883934497833","0.14190883934497833","0.14190883934497833","0.29239019751548767","0.29239019751548767","0.29239019751548767","0.40146636962890625","0.40146636962890625","0.40146636962890625","0.23521967232227325","0.23521967232227325","0.23521967232227325","0.34857940673828125","0.34857940673828125","0.34857940673828125","0.17903193831443787","0.17903193831443787","0.17903193831443787","0.23709844052791595","0.23709844052791595","0.23709844052791595","0.45871374011039734","0.45871374011039734","0.45871374011039734","0.2512381374835968","0.2512381374835968","0.2512381374835968","0.38363778591156006","0.38363778591156006","0.38363778591156006","0.4252844750881195","0.4252844750881195","0.4252844750881195","0.24551448225975037","0.24551448225975037","0.24551448225975037","0.32198256254196167","0.32198256254196167","0.32198256254196167"
"390","0.23234421014785767","0.23234421014785767","0.23234421014785767","0.30226802825927734","0.30226802825927734","0.30226802825927734","0.49014759063720703","0.49014759063720703","0.49014759063720703","0.23244613409042358","0.23244613409042358","0.23244613409042358","0.2401057928800583","0.2401057928800583","0.2401057928800583","0.43973827362060547","0.43973827362060547","0.43973827362060547","0.36922144889831543","0.36922144889831543","0.36922144889831543","0.18037766218185425","0.18037766218185425","0.18037766218185425","0.20138107240200043","0.20138107240200043","0.20138107240200043","0.44010984897613525","0.44010984897613525","0.44010984897613525","0.29452261328697205","0.29452261328697205","0.29452261328697205","0.3604709506034851","0.3604709506034851","0.3604709506034851","0.2595078647136688","0.2595078647136688","0.2595078647136688","0.22118701040744781","0.22118701040744781","0.22118701040744781","0.31576037406921387","0.31576037406921387","0.31576037406921387","0.255044162273407","0.255044162273407","0.255044162273407","0.38465210795402527","0.38465210795402527","0.38465210795402527","0.4947570264339447","0.4947570264339447","0.4947570264339447","0.14991264045238495","0.14991264045238495","0.14991264045238495","0.3094271719455719","0.3094271719455719","0.3094271719455719"
"400","0.1967240869998932","0.1967240869998932","0.1967240869998932","0.2850359082221985","0.2850359082221985","0.2850359082221985","0.34287598729133606","0.34287598729133606","0.34287598729133606","0.27299052476882935","0.27299052476882935","0.27299052476882935","0.22217974066734314","0.22217974066734314","0.22217974066734314","0.4295869469642639","0.4295869469642639","0.4295869469642639","0.3175451159477234","0.3175451159477234","0.3175451159477234","0.19598378241062164","0.19598378241062164","0.19598378241062164","0.2711571753025055","0.2711571753025055","0.2711571753025055","0.43780964612960815","0.43780964612960815","0.43780964612960815","0.32147416472435","0.32147416472435","0.32147416472435","0.2788998782634735","0.2788998782634735","0.2788998782634735","0.23336432874202728","0.23336432874202728","0.23336432874202728","0.27472490072250366","0.27472490072250366","0.27472490072250366","0.26404857635498047","0.26404857635498047","0.26404857635498047","0.19700095057487488","0.19700095057487488","0.19700095057487488","0.340616911649704","0.340616911649704","0.340616911649704","0.3792355954647064","0.3792355954647064","0.3792355954647064","0.16668254137039185","0.16668254137039185","0.16668254137039185","0.37506017088890076","0.37506017088890076","0.37506017088890076"
"410","0.3712146282196045","0.3712146282196045","0.3712146282196045","0.31886646151542664","0.31886646151542664","0.31886646151542664","0.3115262985229492","0.3115262985229492","0.3115262985229492","0.27299052476882935","0.27299052476882935","0.27299052476882935","0.28445184230804443","0.28445184230804443","0.28445184230804443","0.45672592520713806","0.45672592520713806","0.45672592520713806","0.3614940047264099","0.3614940047264099","0.3614940047264099","0.22426824271678925","0.22426824271678925","0.22426824271678925","0.2617097496986389","0.2617097496986389","0.2617097496986389","0.32416462898254395","0.32416462898254395","0.32416462898254395","0.3137016296386719","0.3137016296386719","0.3137016296386719","0.3134303689002991","0.3134303689002991","0.3134303689002991","0.21611735224723816","0.21611735224723816","0.21611735224723816","0.16709455847740173","0.16709455847740173","0.16709455847740173","0.33870935440063477","0.33870935440063477","0.33870935440063477","0.28033727407455444","0.28033727407455444","0.28033727407455444","0.4389980435371399","0.4389980435371399","0.4389980435371399","0.31757980585098267","0.31757980585098267","0.31757980585098267","0.14426417648792267","0.14426417648792267","0.14426417648792267","0.2243463099002838","0.2243463099002838","0.2243463099002838"
"420","0.2958383560180664","0.2958383560180664","0.2958383560180664","0.28241512179374695","0.28241512179374695","0.28241512179374695","0.5067625045776367","0.5067625045776367","0.5067625045776367","0.3329358994960785","0.3329358994960785","0.3329358994960785","0.27310287952423096","0.27310287952423096","0.27310287952423096","0.5145072340965271","0.5145072340965271","0.5145072340965271","0.3614940047264099","0.3614940047264099","0.3614940047264099","0.21659106016159058","0.21659106016159058","0.21659106016159058","0.3595539927482605","0.3595539927482605","0.3595539927482605","0.38236120343208313","0.38236120343208313","0.38236120343208313","0.36696141958236694","0.36696141958236694","0.36696141958236694","0.331377774477005","0.331377774477005","0.331377774477005","0.2202739417552948","0.2202739417552948","0.2202739417552948","0.14330260455608368","0.14330260455608368","0.14330260455608368","0.3718399703502655","0.3718399703502655","0.3718399703502655","0.2805100381374359","0.2805100381374359","0.2805100381374359","0.41026681661605835","0.41026681661605835","0.41026681661605835","0.36236023902893066","0.36236023902893066","0.36236023902893066","0.17478324472904205","0.17478324472904205","0.17478324472904205","0.303021103143692","0.303021103143692","0.303021103143692"
"430","0.26812049746513367","0.26812049746513367","0.26812049746513367","0.2533247470855713","0.2533247470855713","0.2533247470855713","0.35368552803993225","0.35368552803993225","0.35368552803993225","0.30473506450653076","0.30473506450653076","0.30473506450653076","0.28445184230804443","0.28445184230804443","0.28445184230804443","0.3629660904407501","0.3629660904407501","0.3629660904407501","0.4290623962879181","0.4290623962879181","0.4290623962879181","0.14641819894313812","0.14641819894313812","0.14641819894313812","0.2992076575756073","0.2992076575756073","0.2992076575756073","0.3347581923007965","0.3347581923007965","0.3347581923007965","0.2815503180027008","0.2815503180027008","0.2815503180027008","0.3400477468967438","0.3400477468967438","0.3400477468967438","0.20851430296897888","0.20851430296897888","0.20851430296897888","0.2710111737251282","0.2710111737251282","0.2710111737251282","0.42572078108787537","0.42572078108787537","0.42572078108787537","0.29379090666770935","0.29379090666770935","0.29379090666770935","0.3925587236881256","0.3925587236881256","0.3925587236881256","0.40040990710258484","0.40040990710258484","0.40040990710258484","0.14314895868301392","0.14314895868301392","0.14314895868301392","0.3282897472381592","0.3282897472381592","0.3282897472381592"
"440","0.25580400228500366","0.25580400228500366","0.25580400228500366","0.30091017484664917","0.30091017484664917","0.30091017484664917","0.3170433044433594","0.3170433044433594","0.3170433044433594","0.2742857336997986","0.2742857336997986","0.2742857336997986","0.29804274439811707","0.29804274439811707","0.29804274439811707","0.3418811857700348","0.3418811857700348","0.3418811857700348","0.29375186562538147","0.29375186562538147","0.29375186562538147","0.14131887257099152","0.14131887257099152","0.14131887257099152","0.21102675795555115","0.21102675795555115","0.21102675795555115","0.40667039155960083","0.40667039155960083","0.40667039155960083","0.3164100646972656","0.3164100646972656","0.3164100646972656","0.3851848244667053","0.3851848244667053","0.3851848244667053","0.17903193831443787","0.17903193831443787","0.17903193831443787","0.24622496962547302","0.24622496962547302","0.24622496962547302","0.3193654417991638","0.3193654417991638","0.3193654417991638","0.27377548813819885","0.27377548813819885","0.27377548813819885","0.4146323800086975","0.4146323800086975","0.4146323800086975","0.2617071270942688","0.2617071270942688","0.2617071270942688","0.13214008510112762","0.13214008510112762","0.13214008510112762","0.37225455045700073","0.37225455045700073","0.37225455045700073"
"450","0.23352839052677155","0.23352839052677155","0.23352839052677155","0.3617468774318695","0.3617468774318695","0.3617468774318695","0.35368552803993225","0.35368552803993225","0.35368552803993225","0.1957627683877945","0.1957627683877945","0.1957627683877945","0.30775925517082214","0.30775925517082214","0.30775925517082214","0.37910258769989014","0.37910258769989014","0.37910258769989014","0.29856765270233154","0.29856765270233154","0.29856765270233154","0.17328746616840363","0.17328746616840363","0.17328746616840363","0.21762913465499878","0.21762913465499878","0.21762913465499878","0.3541797995567322","0.3541797995567322","0.3541797995567322","0.23329609632492065","0.23329609632492065","0.23329609632492065","0.2724783420562744","0.2724783420562744","0.2724783420562744","0.3147275149822235","0.3147275149822235","0.3147275149822235","0.27472490072250366","0.27472490072250366","0.27472490072250366","0.25657781958580017","0.25657781958580017","0.25657781958580017","0.23197703063488007","0.23197703063488007","0.23197703063488007","0.428378701210022","0.428378701210022","0.428378701210022","0.45052286982536316","0.45052286982536316","0.45052286982536316","0.15723873674869537","0.15723873674869537","0.15723873674869537","0.23089873790740967","0.23089873790740967","0.23089873790740967"
"460","0.3665013015270233","0.3665013015270233","0.3665013015270233","0.43630126118659973","0.43630126118659973","0.43630126118659973","0.36825621128082275","0.36825621128082275","0.36825621128082275","0.22359998524188995","0.22359998524188995","0.22359998524188995","0.29506444931030273","0.29506444931030273","0.29506444931030273","0.4295869469642639","0.4295869469642639","0.4295869469642639","0.2982967793941498","0.2982967793941498","0.2982967793941498","0.18325231969356537","0.18325231969356537","0.18325231969356537","0.2898692190647125","0.2898692190647125","0.2898692190647125","0.32416462898254395","0.32416462898254395","0.32416462898254395","0.28555572032928467","0.28555572032928467","0.28555572032928467","0.3985065221786499","0.3985065221786499","0.3985065221786499","0.21736130118370056","0.21736130118370056","0.21736130118370056","0.2197214812040329","0.2197214812040329","0.2197214812040329","0.36340096592903137","0.36340096592903137","0.36340096592903137","0.28415942192077637","0.28415942192077637","0.28415942192077637","0.4126311242580414","0.4126311242580414","0.4126311242580414","0.38046255707740784","0.38046255707740784","0.38046255707740784","0.14314895868301392","0.14314895868301392","0.14314895868301392","0.2859770655632019","0.2859770655632019","0.2859770655632019"
"470","0.2634256184101105","0.2634256184101105","0.2634256184101105","0.26010987162590027","0.26010987162590027","0.26010987162590027","0.31731486320495605","0.31731486320495605","0.31731486320495605","0.22578470408916473","0.22578470408916473","0.22578470408916473","0.2678598463535309","0.2678598463535309","0.2678598463535309","0.45672592520713806","0.45672592520713806","0.45672592520713806","0.3188128173351288","0.3188128173351288","0.3188128173351288","0.11700833588838577","0.11700833588838577","0.11700833588838577","0.33269140124320984","0.33269140124320984","0.33269140124320984","0.2720371186733246","0.2720371186733246","0.2720371186733246","0.32147416472435","0.32147416472435","0.32147416472435","0.3456736207008362","0.3456736207008362","0.3456736207008362","0.26309314370155334","0.26309314370155334","0.26309314370155334","0.23752111196517944","0.23752111196517944","0.23752111196517944","0.2790280282497406","0.2790280282497406","0.2790280282497406","0.2351800799369812","0.2351800799369812","0.2351800799369812","0.3573879599571228","0.3573879599571228","0.3573879599571228","0.3373226821422577","0.3373226821422577","0.3373226821422577","0.16467119753360748","0.16467119753360748","0.16467119753360748","0.34208524227142334","0.34208524227142334","0.34208524227142334"
"480","0.24820594489574432","0.24820594489574432","0.24820594489574432","0.2850359082221985","0.2850359082221985","0.2850359082221985","0.3266060948371887","0.3266060948371887","0.3266060948371887","0.21418096125125885","0.21418096125125885","0.21418096125125885","0.30994388461112976","0.30994388461112976","0.30994388461112976","0.547075629234314","0.547075629234314","0.547075629234314","0.30112966895103455","0.30112966895103455","0.30112966895103455","0.2634526491165161","0.2634526491165161","0.2634526491165161","0.28151679039001465","0.28151679039001465","0.28151679039001465","0.4000559449195862","0.4000559449195862","0.4000559449195862","0.18110594153404236","0.18110594153404236","0.18110594153404236","0.30983543395996094","0.30983543395996094","0.30983543395996094","0.2869512438774109","0.2869512438774109","0.2869512438774109","0.16866274178028107","0.16866274178028107","0.16866274178028107","0.3044009804725647","0.3044009804725647","0.3044009804725647","0.32003507018089294","0.32003507018089294","0.32003507018089294","0.33916378021240234","0.33916378021240234","0.33916378021240234","0.3551507592201233","0.3551507592201233","0.3551507592201233","0.152185320854187","0.152185320854187","0.152185320854187","0.2847304940223694","0.2847304940223694","0.2847304940223694"
"490","0.24795690178871155","0.24795690178871155","0.24795690178871155","0.27754634618759155","0.27754634618759155","0.27754634618759155","0.3503129184246063","0.3503129184246063","0.3503129184246063","0.25529956817626953","0.25529956817626953","0.25529956817626953","0.3426993191242218","0.3426993191242218","0.3426993191242218","0.5024595856666565","0.5024595856666565","0.5024595856666565","0.4090443551540375","0.4090443551540375","0.4090443551540375","0.2137802094221115","0.2137802094221115","0.2137802094221115","0.3118930160999298","0.3118930160999298","0.3118930160999298","0.35243749618530273","0.35243749618530273","0.35243749618530273","0.19223463535308838","0.19223463535308838","0.19223463535308838","0.2700876295566559","0.2700876295566559","0.2700876295566559","0.2136681079864502","0.2136681079864502","0.2136681079864502","0.16608594357967377","0.16608594357967377","0.16608594357967377","0.3462495505809784","0.3462495505809784","0.3462495505809784","0.255044162273407","0.255044162273407","0.255044162273407","0.4392983019351959","0.4392983019351959","0.4392983019351959","0.4272736608982086","0.4272736608982086","0.4272736608982086","0.13702082633972168","0.13702082633972168","0.13702082633972168","0.26758185029029846","0.26758185029029846","0.26758185029029846"
"500","0.20822608470916748","0.20822608470916748","0.20822608470916748","0.32378053665161133","0.32378053665161133","0.32378053665161133","0.36658892035484314","0.36658892035484314","0.36658892035484314","0.2994920313358307","0.2994920313358307","0.2994920313358307","0.2207219898700714","0.2207219898700714","0.2207219898700714","0.3604379892349243","0.3604379892349243","0.3604379892349243","0.30594751238822937","0.30594751238822937","0.30594751238822937","0.17080701887607574","0.17080701887607574","0.17080701887607574","0.20138107240200043","0.20138107240200043","0.20138107240200043","0.41949665546417236","0.41949665546417236","0.41949665546417236","0.1949179619550705","0.1949179619550705","0.1949179619550705","0.30700138211250305","0.30700138211250305","0.30700138211250305","0.23028910160064697","0.23028910160064697","0.23028910160064697","0.19123512506484985","0.19123512506484985","0.19123512506484985","0.2994042932987213","0.2994042932987213","0.2994042932987213","0.1813487708568573","0.1813487708568573","0.1813487708568573","0.38123640418052673","0.38123640418052673","0.38123640418052673","0.2617071270942688","0.2617071270942688","0.2617071270942688","0.16272030770778656","0.16272030770778656","0.16272030770778656","0.35006439685821533","0.35006439685821533","0.35006439685821533"
"510","0.23234421014785767","0.23234421014785767","0.23234421014785767","0.3403225839138031","0.3403225839138031","0.3403225839138031","0.4330372214317322","0.4330372214317322","0.4330372214317322","0.200743168592453","0.200743168592453","0.200743168592453","0.2762755751609802","0.2762755751609802","0.2762755751609802","0.5559430718421936","0.5559430718421936","0.5559430718421936","0.40199214220046997","0.40199214220046997","0.40199214220046997","0.15755051374435425","0.15755051374435425","0.15755051374435425","0.2711571753025055","0.2711571753025055","0.2711571753025055","0.36304840445518494","0.36304840445518494","0.36304840445518494","0.2522988021373749","0.2522988021373749","0.2522988021373749","0.36488160490989685","0.36488160490989685","0.36488160490989685","0.26309314370155334","0.26309314370155334","0.26309314370155334","0.27621155977249146","0.27621155977249146","0.27621155977249146","0.35653090476989746","0.35653090476989746","0.35653090476989746","0.21881289780139923","0.21881289780139923","0.21881289780139923","0.3979910612106323","0.3979910612106323","0.3979910612106323","0.3985176682472229","0.3985176682472229","0.3985176682472229","0.1512807011604309","0.1512807011604309","0.1512807011604309","0.2949574589729309","0.2949574589729309","0.2949574589729309"
