"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/original_translation_loss__MAX"
"310","0.14322228729724884","0.14322228729724884","0.14322228729724884","0.12416905164718628","0.12416905164718628","0.12416905164718628","0.10708049684762955","0.10708049684762955","0.10708049684762955","0.14388468861579895","0.14388468861579895","0.14388468861579895","0.1472632735967636","0.1472632735967636","0.1472632735967636","0.14546017348766327","0.14546017348766327","0.14546017348766327","0.12590520083904266","0.12590520083904266","0.12590520083904266","0.11843167245388031","0.11843167245388031","0.11843167245388031","0.1228041723370552","0.1228041723370552","0.1228041723370552","0.1544288694858551","0.1544288694858551","0.1544288694858551","0.16927470266819","0.16927470266819","0.16927470266819","0.12954412400722504","0.12954412400722504","0.12954412400722504","0.1430453062057495","0.1430453062057495","0.1430453062057495","0.1365189105272293","0.1365189105272293","0.1365189105272293","0.1271909773349762","0.1271909773349762","0.1271909773349762","0.12232659012079239","0.12232659012079239","0.12232659012079239","0.1965097188949585","0.1965097188949585","0.1965097188949585","0.1269216686487198","0.1269216686487198","0.1269216686487198","0.10759460926055908","0.10759460926055908","0.10759460926055908","0.1426425725221634","0.1426425725221634","0.1426425725221634"
"320","0.1205737292766571","0.1205737292766571","0.1205737292766571","0.166438490152359","0.166438490152359","0.166438490152359","0.15268677473068237","0.15268677473068237","0.15268677473068237","0.15172843635082245","0.15172843635082245","0.15172843635082245","0.11518064141273499","0.11518064141273499","0.11518064141273499","0.1656372994184494","0.1656372994184494","0.1656372994184494","0.15921801328659058","0.15921801328659058","0.15921801328659058","0.09791862219572067","0.09791862219572067","0.09791862219572067","0.1038469523191452","0.1038469523191452","0.1038469523191452","0.1314600557088852","0.1314600557088852","0.1314600557088852","0.13314123451709747","0.13314123451709747","0.13314123451709747","0.15727031230926514","0.15727031230926514","0.15727031230926514","0.13014452159404755","0.13014452159404755","0.13014452159404755","0.13316881656646729","0.13316881656646729","0.13316881656646729","0.1144033744931221","0.1144033744931221","0.1144033744931221","0.11970312893390656","0.11970312893390656","0.11970312893390656","0.17349110543727875","0.17349110543727875","0.17349110543727875","0.15154238045215607","0.15154238045215607","0.15154238045215607","0.0968208834528923","0.0968208834528923","0.0968208834528923","0.1599990278482437","0.1599990278482437","0.1599990278482437"
"330","0.1242503821849823","0.1242503821849823","0.1242503821849823","0.1185048297047615","0.1185048297047615","0.1185048297047615","0.15268677473068237","0.15268677473068237","0.15268677473068237","0.1283961981534958","0.1283961981534958","0.1283961981534958","0.15554656088352203","0.15554656088352203","0.15554656088352203","0.18024303019046783","0.18024303019046783","0.18024303019046783","0.12004704028367996","0.12004704028367996","0.12004704028367996","0.11794893443584442","0.11794893443584442","0.11794893443584442","0.11794424057006836","0.11794424057006836","0.11794424057006836","0.15672092139720917","0.15672092139720917","0.15672092139720917","0.11765453964471817","0.11765453964471817","0.11765453964471817","0.14213216304779053","0.14213216304779053","0.14213216304779053","0.10037390142679214","0.10037390142679214","0.10037390142679214","0.13911429047584534","0.13911429047584534","0.13911429047584534","0.15333512425422668","0.15333512425422668","0.15333512425422668","0.15011107921600342","0.15011107921600342","0.15011107921600342","0.14926587045192719","0.14926587045192719","0.14926587045192719","0.2051587998867035","0.2051587998867035","0.2051587998867035","0.11646416783332825","0.11646416783332825","0.11646416783332825","0.16338622570037842","0.16338622570037842","0.16338622570037842"
"340","0.1861542910337448","0.1861542910337448","0.1861542910337448","0.12343470752239227","0.12343470752239227","0.12343470752239227","0.1378789097070694","0.1378789097070694","0.1378789097070694","0.16666539013385773","0.16666539013385773","0.16666539013385773","0.12752516567707062","0.12752516567707062","0.12752516567707062","0.1672763228416443","0.1672763228416443","0.1672763228416443","0.1568819135427475","0.1568819135427475","0.1568819135427475","0.1573420614004135","0.1573420614004135","0.1573420614004135","0.10793892294168472","0.10793892294168472","0.10793892294168472","0.1914939284324646","0.1914939284324646","0.1914939284324646","0.15613466501235962","0.15613466501235962","0.15613466501235962","0.14642776548862457","0.14642776548862457","0.14642776548862457","0.1022249236702919","0.1022249236702919","0.1022249236702919","0.10895324498414993","0.10895324498414993","0.10895324498414993","0.17356252670288086","0.17356252670288086","0.17356252670288086","0.1119031310081482","0.1119031310081482","0.1119031310081482","0.137787327170372","0.137787327170372","0.137787327170372","0.17328591644763947","0.17328591644763947","0.17328591644763947","0.10079200565814972","0.10079200565814972","0.10079200565814972","0.14404068887233734","0.14404068887233734","0.14404068887233734"
"350","0.1141359731554985","0.1141359731554985","0.1141359731554985","0.14127610623836517","0.14127610623836517","0.14127610623836517","0.14744611084461212","0.14744611084461212","0.14744611084461212","0.1517072468996048","0.1517072468996048","0.1517072468996048","0.11918482929468155","0.11918482929468155","0.11918482929468155","0.19547156989574432","0.19547156989574432","0.19547156989574432","0.1568819135427475","0.1568819135427475","0.1568819135427475","0.0930100679397583","0.0930100679397583","0.0930100679397583","0.10091952979564667","0.10091952979564667","0.10091952979564667","0.12698639929294586","0.12698639929294586","0.12698639929294586","0.111042320728302","0.111042320728302","0.111042320728302","0.1513817310333252","0.1513817310333252","0.1513817310333252","0.11115695536136627","0.11115695536136627","0.11115695536136627","0.13911429047584534","0.13911429047584534","0.13911429047584534","0.17053361237049103","0.17053361237049103","0.17053361237049103","0.13334977626800537","0.13334977626800537","0.13334977626800537","0.16709394752979279","0.16709394752979279","0.16709394752979279","0.1730971336364746","0.1730971336364746","0.1730971336364746","0.1637449413537979","0.1637449413537979","0.1637449413537979","0.14938737452030182","0.14938737452030182","0.14938737452030182"
"360","0.1617276817560196","0.1617276817560196","0.1617276817560196","0.146733820438385","0.146733820438385","0.146733820438385","0.17031945288181305","0.17031945288181305","0.17031945288181305","0.14388468861579895","0.14388468861579895","0.14388468861579895","0.1472632735967636","0.1472632735967636","0.1472632735967636","0.17829962074756622","0.17829962074756622","0.17829962074756622","0.11145687103271484","0.11145687103271484","0.11145687103271484","0.12612298130989075","0.12612298130989075","0.12612298130989075","0.11320055276155472","0.11320055276155472","0.11320055276155472","0.12696725130081177","0.12696725130081177","0.12696725130081177","0.16260923445224762","0.16260923445224762","0.16260923445224762","0.12059902399778366","0.12059902399778366","0.12059902399778366","0.11903900653123856","0.11903900653123856","0.11903900653123856","0.12457660585641861","0.12457660585641861","0.12457660585641861","0.1714375913143158","0.1714375913143158","0.1714375913143158","0.13115595281124115","0.13115595281124115","0.13115595281124115","0.16439959406852722","0.16439959406852722","0.16439959406852722","0.13637445867061615","0.13637445867061615","0.13637445867061615","0.09482760727405548","0.09482760727405548","0.09482760727405548","0.18115182220935822","0.18115182220935822","0.18115182220935822"
"370","0.18354055285453796","0.18354055285453796","0.18354055285453796","0.12343470752239227","0.12343470752239227","0.12343470752239227","0.149563729763031","0.149563729763031","0.149563729763031","0.19361071288585663","0.19361071288585663","0.19361071288585663","0.13712218403816223","0.13712218403816223","0.13712218403816223","0.18583868443965912","0.18583868443965912","0.18583868443965912","0.1459486186504364","0.1459486186504364","0.1459486186504364","0.12700654566287994","0.12700654566287994","0.12700654566287994","0.11280103027820587","0.11280103027820587","0.11280103027820587","0.16283094882965088","0.16283094882965088","0.16283094882965088","0.19016973674297333","0.19016973674297333","0.19016973674297333","0.13200096786022186","0.13200096786022186","0.13200096786022186","0.13040494918823242","0.13040494918823242","0.13040494918823242","0.15009921789169312","0.15009921789169312","0.15009921789169312","0.16898994147777557","0.16898994147777557","0.16898994147777557","0.16611382365226746","0.16611382365226746","0.16611382365226746","0.12279237061738968","0.12279237061738968","0.12279237061738968","0.13302740454673767","0.13302740454673767","0.13302740454673767","0.12144294381141663","0.12144294381141663","0.12144294381141663","0.13038229942321777","0.13038229942321777","0.13038229942321777"
"380","0.16560769081115723","0.16560769081115723","0.16560769081115723","0.14570949971675873","0.14570949971675873","0.14570949971675873","0.14517566561698914","0.14517566561698914","0.14517566561698914","0.1457994431257248","0.1457994431257248","0.1457994431257248","0.11074355989694595","0.11074355989694595","0.11074355989694595","0.1446157544851303","0.1446157544851303","0.1446157544851303","0.1312941312789917","0.1312941312789917","0.1312941312789917","0.09987303614616394","0.09987303614616394","0.09987303614616394","0.10897813737392426","0.10897813737392426","0.10897813737392426","0.16298723220825195","0.16298723220825195","0.16298723220825195","0.16698111593723297","0.16698111593723297","0.16698111593723297","0.1349308341741562","0.1349308341741562","0.1349308341741562","0.11977392435073853","0.11977392435073853","0.11977392435073853","0.15056732296943665","0.15056732296943665","0.15056732296943665","0.21174275875091553","0.21174275875091553","0.21174275875091553","0.11355241388082504","0.11355241388082504","0.11355241388082504","0.13651715219020844","0.13651715219020844","0.13651715219020844","0.13116951286792755","0.13116951286792755","0.13116951286792755","0.09562406688928604","0.09562406688928604","0.09562406688928604","0.11242827028036118","0.11242827028036118","0.11242827028036118"
"390","0.15897297859191895","0.15897297859191895","0.15897297859191895","0.15672405064105988","0.15672405064105988","0.15672405064105988","0.19769442081451416","0.19769442081451416","0.19769442081451416","0.13916094601154327","0.13916094601154327","0.13916094601154327","0.11404804140329361","0.11404804140329361","0.11404804140329361","0.1977372020483017","0.1977372020483017","0.1977372020483017","0.1522066742181778","0.1522066742181778","0.1522066742181778","0.1573420614004135","0.1573420614004135","0.1573420614004135","0.09861866384744644","0.09861866384744644","0.09861866384744644","0.17668463289737701","0.17668463289737701","0.17668463289737701","0.1452782154083252","0.1452782154083252","0.1452782154083252","0.13333305716514587","0.13333305716514587","0.13333305716514587","0.1351718306541443","0.1351718306541443","0.1351718306541443","0.12334927171468735","0.12334927171468735","0.12334927171468735","0.1553322821855545","0.1553322821855545","0.1553322821855545","0.1684606969356537","0.1684606969356537","0.1684606969356537","0.17583388090133667","0.17583388090133667","0.17583388090133667","0.17328591644763947","0.17328591644763947","0.17328591644763947","0.1275518536567688","0.1275518536567688","0.1275518536567688","0.11151022464036942","0.11151022464036942","0.11151022464036942"
"400","0.15920285880565643","0.15920285880565643","0.15920285880565643","0.13915139436721802","0.13915139436721802","0.13915139436721802","0.16732175648212433","0.16732175648212433","0.16732175648212433","0.16114774346351624","0.16114774346351624","0.16114774346351624","0.11303740739822388","0.11303740739822388","0.11303740739822388","0.18172892928123474","0.18172892928123474","0.18172892928123474","0.12004704028367996","0.12004704028367996","0.12004704028367996","0.12652835249900818","0.12652835249900818","0.12652835249900818","0.11794424057006836","0.11794424057006836","0.11794424057006836","0.18389862775802612","0.18389862775802612","0.18389862775802612","0.18567830324172974","0.18567830324172974","0.18567830324172974","0.17136913537979126","0.17136913537979126","0.17136913537979126","0.12813781201839447","0.12813781201839447","0.12813781201839447","0.1503443419933319","0.1503443419933319","0.1503443419933319","0.1541174054145813","0.1541174054145813","0.1541174054145813","0.1238052174448967","0.1238052174448967","0.1238052174448967","0.1599738746881485","0.1599738746881485","0.1599738746881485","0.1837911605834961","0.1837911605834961","0.1837911605834961","0.09482760727405548","0.09482760727405548","0.09482760727405548","0.1294959932565689","0.1294959932565689","0.1294959932565689"
"410","0.18411785364151","0.18411785364151","0.18411785364151","0.14652977883815765","0.14652977883815765","0.14652977883815765","0.1516880989074707","0.1516880989074707","0.1516880989074707","0.16114774346351624","0.16114774346351624","0.16114774346351624","0.1472632735967636","0.1472632735967636","0.1472632735967636","0.14621500670909882","0.14621500670909882","0.14621500670909882","0.12302292138338089","0.12302292138338089","0.12302292138338089","0.10963655263185501","0.10963655263185501","0.10963655263185501","0.10748730599880219","0.10748730599880219","0.10748730599880219","0.13128629326820374","0.13128629326820374","0.13128629326820374","0.13757003843784332","0.13757003843784332","0.13757003843784332","0.15230543911457062","0.15230543911457062","0.15230543911457062","0.13014452159404755","0.13014452159404755","0.13014452159404755","0.131129652261734","0.131129652261734","0.131129652261734","0.16784949600696564","0.16784949600696564","0.16784949600696564","0.1355293244123459","0.1355293244123459","0.1355293244123459","0.1926538050174713","0.1926538050174713","0.1926538050174713","0.170502170920372","0.170502170920372","0.170502170920372","0.12162622064352036","0.12162622064352036","0.12162622064352036","0.1389506310224533","0.1389506310224533","0.1389506310224533"
"420","0.1538715809583664","0.1538715809583664","0.1538715809583664","0.14595268666744232","0.14595268666744232","0.14595268666744232","0.16917678713798523","0.16917678713798523","0.16917678713798523","0.11339358985424042","0.11339358985424042","0.11339358985424042","0.16071173548698425","0.16071173548698425","0.16071173548698425","0.1699042171239853","0.1699042171239853","0.1699042171239853","0.12302292138338089","0.12302292138338089","0.12302292138338089","0.12568357586860657","0.12568357586860657","0.12568357586860657","0.10170438885688782","0.10170438885688782","0.10170438885688782","0.16811980307102203","0.16811980307102203","0.16811980307102203","0.126027449965477","0.126027449965477","0.126027449965477","0.19211110472679138","0.19211110472679138","0.19211110472679138","0.13040494918823242","0.13040494918823242","0.13040494918823242","0.12190934270620346","0.12190934270620346","0.12190934270620346","0.18856069445610046","0.18856069445610046","0.18856069445610046","0.13821060955524445","0.13821060955524445","0.13821060955524445","0.12161168456077576","0.12161168456077576","0.12161168456077576","0.1738271862268448","0.1738271862268448","0.1738271862268448","0.12066944688558578","0.12066944688558578","0.12066944688558578","0.13493706285953522","0.13493706285953522","0.13493706285953522"
"430","0.1492990255355835","0.1492990255355835","0.1492990255355835","0.14570949971675873","0.14570949971675873","0.14570949971675873","0.16789956390857697","0.16789956390857697","0.16789956390857697","0.10772895812988281","0.10772895812988281","0.10772895812988281","0.1472632735967636","0.1472632735967636","0.1472632735967636","0.1633848249912262","0.1633848249912262","0.1633848249912262","0.1215781569480896","0.1215781569480896","0.1215781569480896","0.09930234402418137","0.09930234402418137","0.09930234402418137","0.10641060769557953","0.10641060769557953","0.10641060769557953","0.12196796387434006","0.12196796387434006","0.12196796387434006","0.11341514438390732","0.11341514438390732","0.11341514438390732","0.1608189046382904","0.1608189046382904","0.1608189046382904","0.1303880512714386","0.1303880512714386","0.1303880512714386","0.16314098238945007","0.16314098238945007","0.16314098238945007","0.13245786726474762","0.13245786726474762","0.13245786726474762","0.13984371721744537","0.13984371721744537","0.13984371721744537","0.15451578795909882","0.15451578795909882","0.15451578795909882","0.11872950941324234","0.11872950941324234","0.11872950941324234","0.11384947597980499","0.11384947597980499","0.11384947597980499","0.13270564377307892","0.13270564377307892","0.13270564377307892"
"440","0.11438052356243134","0.11438052356243134","0.11438052356243134","0.11356101930141449","0.11356101930141449","0.11356101930141449","0.15743881464004517","0.15743881464004517","0.15743881464004517","0.16102372109889984","0.16102372109889984","0.16102372109889984","0.14049753546714783","0.14049753546714783","0.14049753546714783","0.17727315425872803","0.17727315425872803","0.17727315425872803","0.1209121122956276","0.1209121122956276","0.1209121122956276","0.09247713536024094","0.09247713536024094","0.09247713536024094","0.09116271138191223","0.09116271138191223","0.09116271138191223","0.15748828649520874","0.15748828649520874","0.15748828649520874","0.13314123451709747","0.13314123451709747","0.13314123451709747","0.19673272967338562","0.19673272967338562","0.19673272967338562","0.11977392435073853","0.11977392435073853","0.11977392435073853","0.15621337294578552","0.15621337294578552","0.15621337294578552","0.14218473434448242","0.14218473434448242","0.14218473434448242","0.13343305885791779","0.13343305885791779","0.13343305885791779","0.190205380320549","0.190205380320549","0.190205380320549","0.14393530786037445","0.14393530786037445","0.14393530786037445","0.09068083018064499","0.09068083018064499","0.09068083018064499","0.12172520905733109","0.12172520905733109","0.12172520905733109"
"450","0.16225968301296234","0.16225968301296234","0.16225968301296234","0.14980004727840424","0.14980004727840424","0.14980004727840424","0.16789956390857697","0.16789956390857697","0.16789956390857697","0.10768984258174896","0.10768984258174896","0.10768984258174896","0.13623015582561493","0.13623015582561493","0.13623015582561493","0.1949317455291748","0.1949317455291748","0.1949317455291748","0.14081352949142456","0.14081352949142456","0.14081352949142456","0.1017906442284584","0.1017906442284584","0.1017906442284584","0.11432691663503647","0.11432691663503647","0.11432691663503647","0.18087837100028992","0.18087837100028992","0.18087837100028992","0.10579429566860199","0.10579429566860199","0.10579429566860199","0.15083220601081848","0.15083220601081848","0.15083220601081848","0.14449277520179749","0.14449277520179749","0.14449277520179749","0.1503443419933319","0.1503443419933319","0.1503443419933319","0.1330498456954956","0.1330498456954956","0.1330498456954956","0.1154380589723587","0.1154380589723587","0.1154380589723587","0.1937522143125534","0.1937522143125534","0.1937522143125534","0.1622980684041977","0.1622980684041977","0.1622980684041977","0.12167966365814209","0.12167966365814209","0.12167966365814209","0.1626838594675064","0.1626838594675064","0.1626838594675064"
"460","0.18956401944160461","0.18956401944160461","0.18956401944160461","0.13676714897155762","0.13676714897155762","0.13676714897155762","0.15656661987304688","0.15656661987304688","0.15656661987304688","0.13244935870170593","0.13244935870170593","0.13244935870170593","0.1402539163827896","0.1402539163827896","0.1402539163827896","0.18172892928123474","0.18172892928123474","0.18172892928123474","0.12250618636608124","0.12250618636608124","0.12250618636608124","0.12768401205539703","0.12768401205539703","0.12768401205539703","0.09229429811239243","0.09229429811239243","0.09229429811239243","0.13128629326820374","0.13128629326820374","0.13128629326820374","0.1932756006717682","0.1932756006717682","0.1932756006717682","0.16164328157901764","0.16164328157901764","0.16164328157901764","0.1324908286333084","0.1324908286333084","0.1324908286333084","0.13957756757736206","0.13957756757736206","0.13957756757736206","0.1695001870393753","0.1695001870393753","0.1695001870393753","0.1619092971086502","0.1619092971086502","0.1619092971086502","0.12400495260953903","0.12400495260953903","0.12400495260953903","0.15154238045215607","0.15154238045215607","0.15154238045215607","0.11384947597980499","0.11384947597980499","0.11384947597980499","0.133077472448349","0.133077472448349","0.133077472448349"
"470","0.1456066370010376","0.1456066370010376","0.1456066370010376","0.14806632697582245","0.14806632697582245","0.14806632697582245","0.12861426174640656","0.12861426174640656","0.12861426174640656","0.1138606071472168","0.1138606071472168","0.1138606071472168","0.11051138490438461","0.11051138490438461","0.11051138490438461","0.14621500670909882","0.14621500670909882","0.14621500670909882","0.12984760105609894","0.12984760105609894","0.12984760105609894","0.1510964334011078","0.1510964334011078","0.1510964334011078","0.13056319952011108","0.13056319952011108","0.13056319952011108","0.1298472285270691","0.1298472285270691","0.1298472285270691","0.18567830324172974","0.18567830324172974","0.18567830324172974","0.1338072419166565","0.1338072419166565","0.1338072419166565","0.1076655313372612","0.1076655313372612","0.1076655313372612","0.13611316680908203","0.13611316680908203","0.13611316680908203","0.1684131622314453","0.1684131622314453","0.1684131622314453","0.13115595281124115","0.13115595281124115","0.13115595281124115","0.17311103641986847","0.17311103641986847","0.17311103641986847","0.17337310314178467","0.17337310314178467","0.17337310314178467","0.09782778471708298","0.09782778471708298","0.09782778471708298","0.161098450422287","0.161098450422287","0.161098450422287"
"480","0.14793039858341217","0.14793039858341217","0.14793039858341217","0.13915139436721802","0.13915139436721802","0.13915139436721802","0.18671080470085144","0.18671080470085144","0.18671080470085144","0.13258129358291626","0.13258129358291626","0.13258129358291626","0.12275895476341248","0.12275895476341248","0.12275895476341248","0.19184565544128418","0.19184565544128418","0.19184565544128418","0.14836588501930237","0.14836588501930237","0.14836588501930237","0.12270049750804901","0.12270049750804901","0.12270049750804901","0.11362966150045395","0.11362966150045395","0.11362966150045395","0.16754209995269775","0.16754209995269775","0.16754209995269775","0.12695185840129852","0.12695185840129852","0.12695185840129852","0.12578845024108887","0.12578845024108887","0.12578845024108887","0.10785583406686783","0.10785583406686783","0.10785583406686783","0.13316479325294495","0.13316479325294495","0.13316479325294495","0.12033770233392715","0.12033770233392715","0.12033770233392715","0.11353563517332077","0.11353563517332077","0.11353563517332077","0.17163221538066864","0.17163221538066864","0.17163221538066864","0.14920413494110107","0.14920413494110107","0.14920413494110107","0.1039261519908905","0.1039261519908905","0.1039261519908905","0.15506866574287415","0.15506866574287415","0.15506866574287415"
"490","0.13338714838027954","0.13338714838027954","0.13338714838027954","0.16178791224956512","0.16178791224956512","0.16178791224956512","0.17031945288181305","0.17031945288181305","0.17031945288181305","0.1645594984292984","0.1645594984292984","0.1645594984292984","0.13712218403816223","0.13712218403816223","0.13712218403816223","0.17692025005817413","0.17692025005817413","0.17692025005817413","0.16457390785217285","0.16457390785217285","0.16457390785217285","0.11106450855731964","0.11106450855731964","0.11106450855731964","0.1433252990245819","0.1433252990245819","0.1433252990245819","0.12453138828277588","0.12453138828277588","0.12453138828277588","0.12554839253425598","0.12554839253425598","0.12554839253425598","0.1700252890586853","0.1700252890586853","0.1700252890586853","0.12251898646354675","0.12251898646354675","0.12251898646354675","0.10029790550470352","0.10029790550470352","0.10029790550470352","0.19504356384277344","0.19504356384277344","0.19504356384277344","0.1684606969356537","0.1684606969356537","0.1684606969356537","0.1272430270910263","0.1272430270910263","0.1272430270910263","0.15227966010570526","0.15227966010570526","0.15227966010570526","0.0914214551448822","0.0914214551448822","0.0914214551448822","0.14988133311271667","0.14988133311271667","0.14988133311271667"
"500","0.10845385491847992","0.10845385491847992","0.10845385491847992","0.135812908411026","0.135812908411026","0.135812908411026","0.15918868780136108","0.15918868780136108","0.15918868780136108","0.1641325205564499","0.1641325205564499","0.1641325205564499","0.1146276593208313","0.1146276593208313","0.1146276593208313","0.18001270294189453","0.18001270294189453","0.18001270294189453","0.14855241775512695","0.14855241775512695","0.14855241775512695","0.10509123653173447","0.10509123653173447","0.10509123653173447","0.09861866384744644","0.09861866384744644","0.09861866384744644","0.14487233757972717","0.14487233757972717","0.14487233757972717","0.1266503930091858","0.1266503930091858","0.1266503930091858","0.14642776548862457","0.14642776548862457","0.14642776548862457","0.11260682344436646","0.11260682344436646","0.11260682344436646","0.14955511689186096","0.14955511689186096","0.14955511689186096","0.11981242150068283","0.11981242150068283","0.11981242150068283","0.16425594687461853","0.16425594687461853","0.16425594687461853","0.12079761177301407","0.12079761177301407","0.12079761177301407","0.14393530786037445","0.14393530786037445","0.14393530786037445","0.13024137914180756","0.13024137914180756","0.13024137914180756","0.12671004235744476","0.12671004235744476","0.12671004235744476"
"510","0.15897297859191895","0.15897297859191895","0.15897297859191895","0.18305203318595886","0.18305203318595886","0.18305203318595886","0.16065266728401184","0.16065266728401184","0.16065266728401184","0.16581404209136963","0.16581404209136963","0.16581404209136963","0.15068475902080536","0.15068475902080536","0.15068475902080536","0.21032460033893585","0.21032460033893585","0.21032460033893585","0.1621500700712204","0.1621500700712204","0.1621500700712204","0.11121498793363571","0.11121498793363571","0.11121498793363571","0.11794424057006836","0.11794424057006836","0.11794424057006836","0.12489829957485199","0.12489829957485199","0.12489829957485199","0.16572822630405426","0.16572822630405426","0.16572822630405426","0.17353664338588715","0.17353664338588715","0.17353664338588715","0.1076655313372612","0.1076655313372612","0.1076655313372612","0.16370315849781036","0.16370315849781036","0.16370315849781036","0.12364927679300308","0.12364927679300308","0.12364927679300308","0.136517733335495","0.136517733335495","0.136517733335495","0.11580729484558105","0.11580729484558105","0.11580729484558105","0.14863617718219757","0.14863617718219757","0.14863617718219757","0.11844073235988617","0.11844073235988617","0.11844073235988617","0.14822018146514893","0.14822018146514893","0.14822018146514893"
