"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/rgb_loss__MAX"
"320","0.01626650057733059","0.01626650057733059","0.01626650057733059","0.028742104768753052","0.028742104768753052","0.028742104768753052","0.049852389842271805","0.049852389842271805","0.049852389842271805","0","0","0","0.005879298783838749","0.005879298783838749","0.005879298783838749","0.012445120140910149","0.012445120140910149","0.012445120140910149","0.00919413659721613","0.00919413659721613","0.00919413659721613","0.03269936516880989","0.03269936516880989","0.03269936516880989","0","0","0","0.012888978235423565","0.012888978235423565","0.012888978235423565","0.018096264451742172","0.018096264451742172","0.018096264451742172","0.04913239926099777","0.04913239926099777","0.04913239926099777","0.011512288823723793","0.011512288823723793","0.011512288823723793","0.014178031124174595","0.014178031124174595","0.014178031124174595","0.019060082733631134","0.019060082733631134","0.019060082733631134","0.033889807760715485","0.033889807760715485","0.033889807760715485","0.011206099763512611","0.011206099763512611","0.011206099763512611","0.0049217501655220985","0.0049217501655220985","0.0049217501655220985","0.03367902338504791","0.03367902338504791","0.03367902338504791","0.023734310641884804","0.023734310641884804","0.023734310641884804"
"330","0.02409624308347702","0.02409624308347702","0.02409624308347702","0.02034187689423561","0.02034187689423561","0.02034187689423561","0.020604366436600685","0.020604366436600685","0.020604366436600685","0.014046751894056797","0.014046751894056797","0.014046751894056797","0.018928907811641693","0.018928907811641693","0.018928907811641693","0.011133463121950626","0.011133463121950626","0.011133463121950626","0.07026533782482147","0.07026533782482147","0.07026533782482147","0.019467033445835114","0.019467033445835114","0.019467033445835114","0.009812516160309315","0.009812516160309315","0.009812516160309315","0.0187972541898489","0.0187972541898489","0.0187972541898489","0.005943926516920328","0.005943926516920328","0.005943926516920328","0.02901817113161087","0.02901817113161087","0.02901817113161087","0.016808759421110153","0.016808759421110153","0.016808759421110153","0.030984627082943916","0.030984627082943916","0.030984627082943916","0.030772652477025986","0.030772652477025986","0.030772652477025986","0.012149263173341751","0.012149263173341751","0.012149263173341751","0.046497635543346405","0.046497635543346405","0.046497635543346405","0.036482516676187515","0.036482516676187515","0.036482516676187515","0.008224787190556526","0.008224787190556526","0.008224787190556526","0.026354284957051277","0.026354284957051277","0.026354284957051277"
"340","0.011293740943074226","0.011293740943074226","0.011293740943074226","0.021766366437077522","0.021766366437077522","0.021766366437077522","0.017763277515769005","0.017763277515769005","0.017763277515769005","0.017101194709539413","0.017101194709539413","0.017101194709539413","0.007571064867079258","0.007571064867079258","0.007571064867079258","0.016215216368436813","0.016215216368436813","0.016215216368436813","0.017250508069992065","0.017250508069992065","0.017250508069992065","0.024792281910777092","0.024792281910777092","0.024792281910777092","0","0","0","0.008402285166084766","0.008402285166084766","0.008402285166084766","0.02255718968808651","0.02255718968808651","0.02255718968808651","0.022992035374045372","0.022992035374045372","0.022992035374045372","0.01837380975484848","0.01837380975484848","0.01837380975484848","0.013084491714835167","0.013084491714835167","0.013084491714835167","0.020630158483982086","0.020630158483982086","0.020630158483982086","0.034854866564273834","0.034854866564273834","0.034854866564273834","0.00851551815867424","0.00851551815867424","0.00851551815867424","0.010614321567118168","0.010614321567118168","0.010614321567118168","0.014584827236831188","0.014584827236831188","0.014584827236831188","0.00862167403101921","0.00862167403101921","0.00862167403101921"
"350","0.012107490561902523","0.012107490561902523","0.012107490561902523","0.03556516766548157","0.03556516766548157","0.03556516766548157","0.016324400901794434","0.016324400901794434","0.016324400901794434","0.019435284659266472","0.019435284659266472","0.019435284659266472","0.0074236830696463585","0.0074236830696463585","0.0074236830696463585","0.006796480156481266","0.006796480156481266","0.006796480156481266","0.006339523941278458","0.006339523941278458","0.006339523941278458","0.006368816830217838","0.006368816830217838","0.006368816830217838","0.010811315849423409","0.010811315849423409","0.010811315849423409","0.01402776874601841","0.01402776874601841","0.01402776874601841","0.01112313847988844","0.01112313847988844","0.01112313847988844","0.01619432121515274","0.01619432121515274","0.01619432121515274","0.029424939304590225","0.029424939304590225","0.029424939304590225","0.018242646008729935","0.018242646008729935","0.018242646008729935","0.021547652781009674","0.021547652781009674","0.021547652781009674","0.005703102331608534","0.005703102331608534","0.005703102331608534","0.02364635095000267","0.02364635095000267","0.02364635095000267","0.035838834941387177","0.035838834941387177","0.035838834941387177","0.0352342464029789","0.0352342464029789","0.0352342464029789","0.01841428503394127","0.01841428503394127","0.01841428503394127"
"360","0.023868098855018616","0.023868098855018616","0.023868098855018616","0.016921499744057655","0.016921499744057655","0.016921499744057655","0.015981366857886314","0.015981366857886314","0.015981366857886314","0.05004538223147392","0.05004538223147392","0.05004538223147392","0.010815555229783058","0.010815555229783058","0.010815555229783058","0.007049757521599531","0.007049757521599531","0.007049757521599531","0.024235643446445465","0.024235643446445465","0.024235643446445465","0.02723679691553116","0.02723679691553116","0.02723679691553116","0.01777641475200653","0.01777641475200653","0.01777641475200653","0.009653838351368904","0.009653838351368904","0.009653838351368904","0.0045943353325128555","0.0045943353325128555","0.0045943353325128555","0.029316149652004242","0.029316149652004242","0.029316149652004242","0.02320772223174572","0.02320772223174572","0.02320772223174572","0.05266600847244263","0.05266600847244263","0.05266600847244263","0.02065427228808403","0.02065427228808403","0.02065427228808403","0.04177596792578697","0.04177596792578697","0.04177596792578697","0.019446715712547302","0.019446715712547302","0.019446715712547302","0.03835562244057655","0.03835562244057655","0.03835562244057655","0.007761569693684578","0.007761569693684578","0.007761569693684578","0.009330193512141705","0.009330193512141705","0.009330193512141705"
"370","0.008104276843369007","0.008104276843369007","0.008104276843369007","0.025237318128347397","0.025237318128347397","0.025237318128347397","0.013672137632966042","0.013672137632966042","0.013672137632966042","0","0","0","0.014953679405152798","0.014953679405152798","0.014953679405152798","0","0","0","0.0025569177232682705","0.0025569177232682705","0.0025569177232682705","0.022573621943593025","0.022573621943593025","0.022573621943593025","0.010841946117579937","0.010841946117579937","0.010841946117579937","0.029349541291594505","0.029349541291594505","0.029349541291594505","0.007590199820697308","0.007590199820697308","0.007590199820697308","0.023551752790808678","0.023551752790808678","0.023551752790808678","0.008094358257949352","0.008094358257949352","0.008094358257949352","0.016198458150029182","0.016198458150029182","0.016198458150029182","0.029994556680321693","0.029994556680321693","0.029994556680321693","0.05234069749712944","0.05234069749712944","0.05234069749712944","0.014488780871033669","0.014488780871033669","0.014488780871033669","0.016259288415312767","0.016259288415312767","0.016259288415312767","0.0051839277148246765","0.0051839277148246765","0.0051839277148246765","0.008046249859035015","0.008046249859035015","0.008046249859035015"
"380","0.009301893413066864","0.009301893413066864","0.009301893413066864","0.021488744765520096","0.021488744765520096","0.021488744765520096","0.012265311554074287","0.012265311554074287","0.012265311554074287","0.024007625877857208","0.024007625877857208","0.024007625877857208","0.008102665655314922","0.008102665655314922","0.008102665655314922","0.00883522816002369","0.00883522816002369","0.00883522816002369","0.017392214387655258","0.017392214387655258","0.017392214387655258","0.010456685908138752","0.010456685908138752","0.010456685908138752","0","0","0","0.010900654830038548","0.010900654830038548","0.010900654830038548","0.007199998013675213","0.007199998013675213","0.007199998013675213","0.03693718463182449","0.03693718463182449","0.03693718463182449","0.013058718293905258","0.013058718293905258","0.013058718293905258","0.010375363752245903","0.010375363752245903","0.010375363752245903","0.021637538447976112","0.021637538447976112","0.021637538447976112","0.027119804173707962","0.027119804173707962","0.027119804173707962","0.03384935483336449","0.03384935483336449","0.03384935483336449","0.017978372052311897","0.017978372052311897","0.017978372052311897","0.013051174581050873","0.013051174581050873","0.013051174581050873","0.007218623533844948","0.007218623533844948","0.007218623533844948"
"390","0.024611517786979675","0.024611517786979675","0.024611517786979675","0.013486679643392563","0.013486679643392563","0.013486679643392563","0","0","0","0.011728396639227867","0.011728396639227867","0.011728396639227867","0.0046827588230371475","0.0046827588230371475","0.0046827588230371475","0.013701618649065495","0.013701618649065495","0.013701618649065495","0.02107873186469078","0.02107873186469078","0.02107873186469078","0.02169952541589737","0.02169952541589737","0.02169952541589737","0.011184601113200188","0.011184601113200188","0.011184601113200188","0.006268246099352837","0.006268246099352837","0.006268246099352837","0.008906451985239983","0.008906451985239983","0.008906451985239983","0.02578877843916416","0.02578877843916416","0.02578877843916416","0.020321156829595566","0.020321156829595566","0.020321156829595566","0.018713420256972313","0.018713420256972313","0.018713420256972313","0.019076239317655563","0.019076239317655563","0.019076239317655563","0.019095685333013535","0.019095685333013535","0.019095685333013535","0","0","0","0.0036014816723763943","0.0036014816723763943","0.0036014816723763943","0.03299053758382797","0.03299053758382797","0.03299053758382797","0.006075979210436344","0.006075979210436344","0.006075979210436344"
"400","0.03132390230894089","0.03132390230894089","0.03132390230894089","0.012868932448327541","0.012868932448327541","0.012868932448327541","0.019568482413887978","0.019568482413887978","0.019568482413887978","0.020270533859729767","0.020270533859729767","0.020270533859729767","0.01242558378726244","0.01242558378726244","0.01242558378726244","0","0","0","0.004616822116076946","0.004616822116076946","0.004616822116076946","0.014582062140107155","0.014582062140107155","0.014582062140107155","0.01320857647806406","0.01320857647806406","0.01320857647806406","0.00991569273173809","0.00991569273173809","0.00991569273173809","0.008966328576207161","0.008966328576207161","0.008966328576207161","0.017695926129817963","0.017695926129817963","0.017695926129817963","0.006313352845609188","0.006313352845609188","0.006313352845609188","0.012649050913751125","0.012649050913751125","0.012649050913751125","0.018782831728458405","0.018782831728458405","0.018782831728458405","0.010707780718803406","0.010707780718803406","0.010707780718803406","0.01411629468202591","0.01411629468202591","0.01411629468202591","0.012425979599356651","0.012425979599356651","0.012425979599356651","0.009480644948780537","0.009480644948780537","0.009480644948780537","0.008837980218231678","0.008837980218231678","0.008837980218231678"
"410","0.017020735889673233","0.017020735889673233","0.017020735889673233","0.016224436461925507","0.016224436461925507","0.016224436461925507","0.034539926797151566","0.034539926797151566","0.034539926797151566","0.01784801110625267","0.01784801110625267","0.01784801110625267","0.014967165887355804","0.014967165887355804","0.014967165887355804","0.013372380286455154","0.013372380286455154","0.013372380286455154","0.027541855350136757","0.027541855350136757","0.027541855350136757","0.010130537673830986","0.010130537673830986","0.010130537673830986","0","0","0","0.00841339211910963","0.00841339211910963","0.00841339211910963","0.015161143615841866","0.015161143615841866","0.015161143615841866","0.010214515030384064","0.010214515030384064","0.010214515030384064","0.026139184832572937","0.026139184832572937","0.026139184832572937","0.010987810790538788","0.010987810790538788","0.010987810790538788","0.02816634438931942","0.02816634438931942","0.02816634438931942","0","0","0","0.03682457283139229","0.03682457283139229","0.03682457283139229","0","0","0","0.02738022804260254","0.02738022804260254","0.02738022804260254","0.010685084387660027","0.010685084387660027","0.010685084387660027"
"420","0.008807851932942867","0.008807851932942867","0.008807851932942867","0.029990054666996002","0.029990054666996002","0.029990054666996002","0.006949119735509157","0.006949119735509157","0.006949119735509157","0.019654620438814163","0.019654620438814163","0.019654620438814163","0.011080930940806866","0.011080930940806866","0.011080930940806866","0.010710284113883972","0.010710284113883972","0.010710284113883972","0.013544280081987381","0.013544280081987381","0.013544280081987381","0.029975613579154015","0.029975613579154015","0.029975613579154015","0.010398179292678833","0.010398179292678833","0.010398179292678833","0.012202540412545204","0.012202540412545204","0.012202540412545204","0.015518391504883766","0.015518391504883766","0.015518391504883766","0.0188765786588192","0.0188765786588192","0.0188765786588192","0.008491304703056812","0.008491304703056812","0.008491304703056812","0.010241016745567322","0.010241016745567322","0.010241016745567322","0.0063581885769963264","0.0063581885769963264","0.0063581885769963264","0","0","0","0","0","0","0.013609455898404121","0.013609455898404121","0.013609455898404121","0.012396883219480515","0.012396883219480515","0.012396883219480515","0.03611626476049423","0.03611626476049423","0.03611626476049423"
"430","0.011914867907762527","0.011914867907762527","0.011914867907762527","0.01664387807250023","0.01664387807250023","0.01664387807250023","0.01825088821351528","0.01825088821351528","0.01825088821351528","0","0","0","0.016048023477196693","0.016048023477196693","0.016048023477196693","0.010195801965892315","0.010195801965892315","0.010195801965892315","0.017477722838521004","0.017477722838521004","0.017477722838521004","0.09883969277143478","0.09883969277143478","0.09883969277143478","0.012327033095061779","0.012327033095061779","0.012327033095061779","0","0","0","0","0","0","0.02606767974793911","0.02606767974793911","0.02606767974793911","0.016344508156180382","0.016344508156180382","0.016344508156180382","0.00944543071091175","0.00944543071091175","0.00944543071091175","0.017669739201664925","0.017669739201664925","0.017669739201664925","0.00873757153749466","0.00873757153749466","0.00873757153749466","0.01926886849105358","0.01926886849105358","0.01926886849105358","0.013869112357497215","0.013869112357497215","0.013869112357497215","0","0","0","0.010869413614273071","0.010869413614273071","0.010869413614273071"
"440","0.030455730855464935","0.030455730855464935","0.030455730855464935","0.02734939381480217","0.02734939381480217","0.02734939381480217","0.01922694593667984","0.01922694593667984","0.01922694593667984","0.012797186151146889","0.012797186151146889","0.012797186151146889","0.022048741579055786","0.022048741579055786","0.022048741579055786","0.022357743233442307","0.022357743233442307","0.022357743233442307","0.023203745484352112","0.023203745484352112","0.023203745484352112","0.012771585956215858","0.012771585956215858","0.012771585956215858","0.01579660177230835","0.01579660177230835","0.01579660177230835","0.007546606473624706","0.007546606473624706","0.007546606473624706","0.006688866764307022","0.006688866764307022","0.006688866764307022","0.018526704981923103","0.018526704981923103","0.018526704981923103","0.008096849545836449","0.008096849545836449","0.008096849545836449","0","0","0","0.032221999019384384","0.032221999019384384","0.032221999019384384","0.01612335816025734","0.01612335816025734","0.01612335816025734","0.014217686839401722","0.014217686839401722","0.014217686839401722","0.014511010609567165","0.014511010609567165","0.014511010609567165","0.023742761462926865","0.023742761462926865","0.023742761462926865","0.009899547323584557","0.009899547323584557","0.009899547323584557"
"450","0.004736677277833223","0.004736677277833223","0.004736677277833223","0.010587578639388084","0.010587578639388084","0.010587578639388084","0.015616370365023613","0.015616370365023613","0.015616370365023613","0.022481683641672134","0.022481683641672134","0.022481683641672134","0.0035823869984596968","0.0035823869984596968","0.0035823869984596968","0.013598103076219559","0.013598103076219559","0.013598103076219559","0.008993485011160374","0.008993485011160374","0.008993485011160374","0.022684911265969276","0.022684911265969276","0.022684911265969276","0.01058210153132677","0.01058210153132677","0.01058210153132677","0.0058956751599907875","0.0058956751599907875","0.0058956751599907875","0.004715347196906805","0.004715347196906805","0.004715347196906805","0.035952627658843994","0.035952627658843994","0.035952627658843994","0.018694190308451653","0.018694190308451653","0.018694190308451653","0.029537905007600784","0.029537905007600784","0.029537905007600784","0.004877014085650444","0.004877014085650444","0.004877014085650444","0.03925931453704834","0.03925931453704834","0.03925931453704834","0.006860746070742607","0.006860746070742607","0.006860746070742607","0.0070785400457680225","0.0070785400457680225","0.0070785400457680225","0.009192021563649178","0.009192021563649178","0.009192021563649178","0.007102601230144501","0.007102601230144501","0.007102601230144501"
"460","0.008230308070778847","0.008230308070778847","0.008230308070778847","0.007398913614451885","0.007398913614451885","0.007398913614451885","0.00980711355805397","0.00980711355805397","0.00980711355805397","0.010555101558566093","0.010555101558566093","0.010555101558566093","0.006491493433713913","0.006491493433713913","0.006491493433713913","0.01727527379989624","0.01727527379989624","0.01727527379989624","0.012513288296759129","0.012513288296759129","0.012513288296759129","0.01779860630631447","0.01779860630631447","0.01779860630631447","0.003605762030929327","0.003605762030929327","0.003605762030929327","0.008753099478781223","0.008753099478781223","0.008753099478781223","0.0043732342310249805","0.0043732342310249805","0.0043732342310249805","0.01194689515978098","0.01194689515978098","0.01194689515978098","0.006560898385941982","0.006560898385941982","0.006560898385941982","0.009364384226500988","0.009364384226500988","0.009364384226500988","0.019733976572752","0.019733976572752","0.019733976572752","0.009561343118548393","0.009561343118548393","0.009561343118548393","0.004696511663496494","0.004696511663496494","0.004696511663496494","0.010261829011142254","0.010261829011142254","0.010261829011142254","0.004952787887305021","0.004952787887305021","0.004952787887305021","0.008349170908331871","0.008349170908331871","0.008349170908331871"
"470","0.006377571262419224","0.006377571262419224","0.006377571262419224","0.011722449213266373","0.011722449213266373","0.011722449213266373","0.03042675368487835","0.03042675368487835","0.03042675368487835","0.0105608981102705","0.0105608981102705","0.0105608981102705","0.02214389108121395","0.02214389108121395","0.02214389108121395","0.02518637850880623","0.02518637850880623","0.02518637850880623","0.007609684951603413","0.007609684951603413","0.007609684951603413","0.01421800721436739","0.01421800721436739","0.01421800721436739","0","0","0","0.00551682198420167","0.00551682198420167","0.00551682198420167","0.005693492479622364","0.005693492479622364","0.005693492479622364","0.030284877866506577","0.030284877866506577","0.030284877866506577","0.007786664180457592","0.007786664180457592","0.007786664180457592","0.011110290884971619","0.011110290884971619","0.011110290884971619","0.009740626439452171","0.009740626439452171","0.009740626439452171","0.020795539021492004","0.020795539021492004","0.020795539021492004","0.004086656030267477","0.004086656030267477","0.004086656030267477","0.015264187008142471","0.015264187008142471","0.015264187008142471","0.022884950041770935","0.022884950041770935","0.022884950041770935","0.006112312898039818","0.006112312898039818","0.006112312898039818"
"480","0.00397539883852005","0.00397539883852005","0.00397539883852005","0.0053689852356910706","0.0053689852356910706","0.0053689852356910706","0.037424590438604355","0.037424590438604355","0.037424590438604355","0.027909206226468086","0.027909206226468086","0.027909206226468086","0","0","0","0.01827744022011757","0.01827744022011757","0.01827744022011757","0.009795740246772766","0.009795740246772766","0.009795740246772766","0.02361103892326355","0.02361103892326355","0.02361103892326355","0.013877023942768574","0.013877023942768574","0.013877023942768574","0.008238548412919044","0.008238548412919044","0.008238548412919044","0.011008876375854015","0.011008876375854015","0.011008876375854015","0.04178517311811447","0.04178517311811447","0.04178517311811447","0.005590422078967094","0.005590422078967094","0.005590422078967094","0.022780656814575195","0.022780656814575195","0.022780656814575195","0.005925009958446026","0.005925009958446026","0.005925009958446026","0.007612281944602728","0.007612281944602728","0.007612281944602728","0.021260656416416168","0.021260656416416168","0.021260656416416168","0.010820901021361351","0.010820901021361351","0.010820901021361351","0.008974678814411163","0.008974678814411163","0.008974678814411163","0.008479580283164978","0.008479580283164978","0.008479580283164978"
"490","0.008853704668581486","0.008853704668581486","0.008853704668581486","0.007925949990749359","0.007925949990749359","0.007925949990749359","0.024563027545809746","0.024563027545809746","0.024563027545809746","0.02011585794389248","0.02011585794389248","0.02011585794389248","0.0065384311601519585","0.0065384311601519585","0.0065384311601519585","0.01915932260453701","0.01915932260453701","0.01915932260453701","0.007242539897561073","0.007242539897561073","0.007242539897561073","0.008417855948209763","0.008417855948209763","0.008417855948209763","0.02275998145341873","0.02275998145341873","0.02275998145341873","0.015533264726400375","0.015533264726400375","0.015533264726400375","0.009415884502232075","0.009415884502232075","0.009415884502232075","0.011745307594537735","0.011745307594537735","0.011745307594537735","0.004734963644295931","0.004734963644295931","0.004734963644295931","0.00506457407027483","0.00506457407027483","0.00506457407027483","0.009386724792420864","0.009386724792420864","0.009386724792420864","0.004812426399439573","0.004812426399439573","0.004812426399439573","0.07279390096664429","0.07279390096664429","0.07279390096664429","0.013844026252627373","0.013844026252627373","0.013844026252627373","0.00892485398799181","0.00892485398799181","0.00892485398799181","0.007013245485723019","0.007013245485723019","0.007013245485723019"
"500","0","0","0","0.02083369344472885","0.02083369344472885","0.02083369344472885","0.01639828458428383","0.01639828458428383","0.01639828458428383","0.01566593162715435","0.01566593162715435","0.01566593162715435","0.006915127858519554","0.006915127858519554","0.006915127858519554","0.029525861144065857","0.029525861144065857","0.029525861144065857","0.014226758852601051","0.014226758852601051","0.014226758852601051","0.01523963175714016","0.01523963175714016","0.01523963175714016","0.010854150168597698","0.010854150168597698","0.010854150168597698","0.02914087474346161","0.02914087474346161","0.02914087474346161","0.003178334329277277","0.003178334329277277","0.003178334329277277","0","0","0","0.0528462752699852","0.0528462752699852","0.0528462752699852","0.007125218864530325","0.007125218864530325","0.007125218864530325","0","0","0","0.005714195314794779","0.005714195314794779","0.005714195314794779","0.05445340648293495","0.05445340648293495","0.05445340648293495","0.0035058259963989258","0.0035058259963989258","0.0035058259963989258","0.014439739286899567","0.014439739286899567","0.014439739286899567","0.00569112878292799","0.00569112878292799","0.00569112878292799"
"510","0.026853716000914574","0.026853716000914574","0.026853716000914574","0.019199706614017487","0.019199706614017487","0.019199706614017487","0.012672160752117634","0.012672160752117634","0.012672160752117634","0.018766654655337334","0.018766654655337334","0.018766654655337334","0.010838020592927933","0.010838020592927933","0.010838020592927933","0.005078719928860664","0.005078719928860664","0.005078719928860664","0.009628483094274998","0.009628483094274998","0.009628483094274998","0.005884741432964802","0.005884741432964802","0.005884741432964802","0.008662864565849304","0.008662864565849304","0.008662864565849304","0.007181236520409584","0.007181236520409584","0.007181236520409584","0.01754777878522873","0.01754777878522873","0.01754777878522873","0.01304129883646965","0.01304129883646965","0.01304129883646965","0.0030405432917177677","0.0030405432917177677","0.0030405432917177677","0.007891327142715454","0.007891327142715454","0.007891327142715454","0.0037064566276967525","0.0037064566276967525","0.0037064566276967525","0.012628789991140366","0.012628789991140366","0.012628789991140366","0.011332165449857712","0.011332165449857712","0.011332165449857712","0.009142867289483547","0.009142867289483547","0.009142867289483547","0.005241092294454575","0.005241092294454575","0.005241092294454575","0.008339344523847103","0.008339344523847103","0.008339344523847103"
"520","0.003721646498888731","0.003721646498888731","0.003721646498888731","0.010742558166384697","0.010742558166384697","0.010742558166384697","0.112062007188797","0.112062007188797","0.112062007188797","0.01690646819770336","0.01690646819770336","0.01690646819770336","0.009793693199753761","0.009793693199753761","0.009793693199753761","0.011291926726698875","0.011291926726698875","0.011291926726698875","0.028818121179938316","0.028818121179938316","0.028818121179938316","0","0","0","0.008547517471015453","0.008547517471015453","0.008547517471015453","0.01453698705881834","0.01453698705881834","0.01453698705881834","0.010514418594539165","0.010514418594539165","0.010514418594539165","0.0069437455385923386","0.0069437455385923386","0.0069437455385923386","0.007444574497640133","0.007444574497640133","0.007444574497640133","0.004094341769814491","0.004094341769814491","0.004094341769814491","0.011152246966958046","0.011152246966958046","0.011152246966958046","0.013597305864095688","0.013597305864095688","0.013597305864095688","0.016490744426846504","0.016490744426846504","0.016490744426846504","0.01961289346218109","0.01961289346218109","0.01961289346218109","0.010623698122799397","0.010623698122799397","0.010623698122799397","0.003776594065129757","0.003776594065129757","0.003776594065129757"
"530","0.027123112231492996","0.027123112231492996","0.027123112231492996","0","0","0","0.007297703996300697","0.007297703996300697","0.007297703996300697","0.009380372241139412","0.009380372241139412","0.009380372241139412","0.037108518183231354","0.037108518183231354","0.037108518183231354","0.022078005596995354","0.022078005596995354","0.022078005596995354","0.006770044099539518","0.006770044099539518","0.006770044099539518","0.007059731986373663","0.007059731986373663","0.007059731986373663","0.004049733746796846","0.004049733746796846","0.004049733746796846","0.006493917666375637","0.006493917666375637","0.006493917666375637","0.006446249783039093","0.006446249783039093","0.006446249783039093","0","0","0","0.008295785635709763","0.008295785635709763","0.008295785635709763","0.045158207416534424","0.045158207416534424","0.045158207416534424","0.005737842060625553","0.005737842060625553","0.005737842060625553","0.02271459437906742","0.02271459437906742","0.02271459437906742","0.014903252013027668","0.014903252013027668","0.014903252013027668","0.009483259171247482","0.009483259171247482","0.009483259171247482","0.011549225077033043","0.011549225077033043","0.011549225077033043","0.00970519334077835","0.00970519334077835","0.00970519334077835"
