"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/original_rotation_loss__MAX"
"340","0.003810423891991377","0.003810423891991377","0.003810423891991377","0.009152960032224655","0.009152960032224655","0.009152960032224655","0","0","0","0.0038711095694452524","0.0038711095694452524","0.0038711095694452524","0.008161414414644241","0.008161414414644241","0.008161414414644241","0","0","0","0.0034148981794714928","0.0034148981794714928","0.0034148981794714928","0.005121972877532244","0.005121972877532244","0.005121972877532244","0.0020541606936603785","0.0020541606936603785","0.0020541606936603785","0","0","0","0.0034531240817159414","0.0034531240817159414","0.0034531240817159414","0.005836921744048595","0.005836921744048595","0.005836921744048595","0.0039589544758200645","0.0039589544758200645","0.0039589544758200645","0.009893279522657394","0.009893279522657394","0.009893279522657394","0","0","0","0.002030482981353998","0.002030482981353998","0.002030482981353998","0.003844400867819786","0.003844400867819786","0.003844400867819786","0","0","0","0.004701131489127874","0.004701131489127874","0.004701131489127874","0.004547886550426483","0.004547886550426483","0.004547886550426483"
"350","0.0038201354909688234","0.0038201354909688234","0.0038201354909688234","0.0023857573978602886","0.0023857573978602886","0.0023857573978602886","0","0","0","0.0038091668393462896","0.0038091668393462896","0.0038091668393462896","0.004252880811691284","0.004252880811691284","0.004252880811691284","0","0","0","0.0034148981794714928","0.0034148981794714928","0.0034148981794714928","0.009595267474651337","0.009595267474651337","0.009595267474651337","0.002779953647404909","0.002779953647404909","0.002779953647404909","0.006890106480568647","0.006890106480568647","0.006890106480568647","0.006627080496400595","0.006627080496400595","0.006627080496400595","0.009298176504671574","0.009298176504671574","0.009298176504671574","0.0048562632873654366","0.0048562632873654366","0.0048562632873654366","0.0017646243795752525","0.0017646243795752525","0.0017646243795752525","0","0","0","0.0004191729240119457","0.0004191729240119457","0.0004191729240119457","0.0001812607515603304","0.0001812607515603304","0.0001812607515603304","0","0","0","0.0054018148221075535","0.0054018148221075535","0.0054018148221075535","0.0059576015919446945","0.0059576015919446945","0.0059576015919446945"
"360","0.005509215407073498","0.005509215407073498","0.005509215407073498","0","0","0","0.0011369733838364482","0.0011369733838364482","0.0011369733838364482","0.0025968048721551895","0.0025968048721551895","0.0025968048721551895","0.0031429596710950136","0.0031429596710950136","0.0031429596710950136","0","0","0","0.006298259366303682","0.006298259366303682","0.006298259366303682","0.0006957414443604648","0.0006957414443604648","0.0006957414443604648","0.004162950906902552","0.004162950906902552","0.004162950906902552","0","0","0","0.008919090032577515","0.008919090032577515","0.008919090032577515","0.007091057486832142","0.007091057486832142","0.007091057486832142","0.004851599223911762","0.004851599223911762","0.004851599223911762","0.003505911212414503","0.003505911212414503","0.003505911212414503","0.02151539921760559","0.02151539921760559","0.02151539921760559","0.0017385224346071482","0.0017385224346071482","0.0017385224346071482","0.001677097985520959","0.001677097985520959","0.001677097985520959","0","0","0","0","0","0","0.006706930696964264","0.006706930696964264","0.006706930696964264"
"370","0.0051459213718771935","0.0051459213718771935","0.0051459213718771935","0.009152960032224655","0.009152960032224655","0.009152960032224655","0.0008214489207603037","0.0008214489207603037","0.0008214489207603037","0.0017573348013684154","0.0017573348013684154","0.0017573348013684154","0.004866220057010651","0.004866220057010651","0.004866220057010651","0","0","0","0","0","0","0.007649438455700874","0.007649438455700874","0.007649438455700874","0.0017245312919840217","0.0017245312919840217","0.0017245312919840217","0.0022244350984692574","0.0022244350984692574","0.0022244350984692574","0.0031468519009649754","0.0031468519009649754","0.0031468519009649754","0.018513362854719162","0.018513362854719162","0.018513362854719162","0.003077135421335697","0.003077135421335697","0.003077135421335697","0.007774914149194956","0.007774914149194956","0.007774914149194956","0","0","0","0.01418877113610506","0.01418877113610506","0.01418877113610506","0.002161763608455658","0.002161763608455658","0.002161763608455658","0","0","0","0.005844383966177702","0.005844383966177702","0.005844383966177702","0.00971035286784172","0.00971035286784172","0.00971035286784172"
"380","0.004511270206421614","0.004511270206421614","0.004511270206421614","0.004738339688628912","0.004738339688628912","0.004738339688628912","0","0","0","0.005540127865970135","0.005540127865970135","0.005540127865970135","0.005456970538944006","0.005456970538944006","0.005456970538944006","0.0007031940622255206","0.0007031940622255206","0.0007031940622255206","0.011992575600743294","0.011992575600743294","0.011992575600743294","0.006070530973374844","0.006070530973374844","0.006070530973374844","0.005319749936461449","0.005319749936461449","0.005319749936461449","0","0","0","0.003985203802585602","0.003985203802585602","0.003985203802585602","0.017544448375701904","0.017544448375701904","0.017544448375701904","0.0021302986424416304","0.0021302986424416304","0.0021302986424416304","0.0005209356313571334","0.0005209356313571334","0.0005209356313571334","0.008180717006325722","0.008180717006325722","0.008180717006325722","0.009551649913191795","0.009551649913191795","0.009551649913191795","0.004080659709870815","0.004080659709870815","0.004080659709870815","0","0","0","0.0056685698218643665","0.0056685698218643665","0.0056685698218643665","0.014009807258844376","0.014009807258844376","0.014009807258844376"
"390","0.005462272558361292","0.005462272558361292","0.005462272558361292","0.005464684218168259","0.005464684218168259","0.005464684218168259","0","0","0","0.003848213003948331","0.003848213003948331","0.003848213003948331","0.006176963448524475","0.006176963448524475","0.006176963448524475","0","0","0","0","0","0","0.005121972877532244","0.005121972877532244","0.005121972877532244","0.0011800534557551146","0.0011800534557551146","0.0011800534557551146","0","0","0","0.008802685886621475","0.008802685886621475","0.008802685886621475","0.0159436222165823","0.0159436222165823","0.0159436222165823","0.003433771198615432","0.003433771198615432","0.003433771198615432","0.0027753820177167654","0.0027753820177167654","0.0027753820177167654","0.0007775278063490987","0.0007775278063490987","0.0007775278063490987","0.004029491450637579","0.004029491450637579","0.004029491450637579","0.0022289894986897707","0.0022289894986897707","0.0022289894986897707","0","0","0","0.0010907727992162108","0.0010907727992162108","0.0010907727992162108","0.025144096463918686","0.025144096463918686","0.025144096463918686"
"400","0.010986209847033024","0.010986209847033024","0.010986209847033024","0.002298735547810793","0.002298735547810793","0.002298735547810793","0","0","0","0.0037828192580491304","0.0037828192580491304","0.0037828192580491304","0.007798454724252224","0.007798454724252224","0.007798454724252224","0","0","0","0","0","0","0.007868259213864803","0.007868259213864803","0.007868259213864803","0.00334412744268775","0.00334412744268775","0.00334412744268775","0.05162690207362175","0.05162690207362175","0.05162690207362175","0.0007357100257650018","0.0007357100257650018","0.0007357100257650018","0.004020096734166145","0.004020096734166145","0.004020096734166145","0.004149133339524269","0.004149133339524269","0.004149133339524269","0.006914245896041393","0.006914245896041393","0.006914245896041393","0.006013462319970131","0.006013462319970131","0.006013462319970131","0.0021198627073317766","0.0021198627073317766","0.0021198627073317766","0.00027391064213588834","0.00027391064213588834","0.00027391064213588834","0.0033976775594055653","0.0033976775594055653","0.0033976775594055653","0","0","0","0.0033208488021045923","0.0033208488021045923","0.0033208488021045923"
"410","0.005922722164541483","0.005922722164541483","0.005922722164541483","0.0015702821547165513","0.0015702821547165513","0.0015702821547165513","0","0","0","0.0037828192580491304","0.0037828192580491304","0.0037828192580491304","0.0031429596710950136","0.0031429596710950136","0.0031429596710950136","0.0010237962706014514","0.0010237962706014514","0.0010237962706014514","0","0","0","0.002890263684093952","0.002890263684093952","0.002890263684093952","0.002873925492167473","0.002873925492167473","0.002873925492167473","0.0023619637358933687","0.0023619637358933687","0.0023619637358933687","0.00519220344722271","0.00519220344722271","0.00519220344722271","0.0064520807936787605","0.0064520807936787605","0.0064520807936787605","0.0022864965721964836","0.0022864965721964836","0.0022864965721964836","0.0030787873547524214","0.0030787873547524214","0.0030787873547524214","0.003000975353643298","0.003000975353643298","0.003000975353643298","0.0027710364665836096","0.0027710364665836096","0.0027710364665836096","0.004665754269808531","0.004665754269808531","0.004665754269808531","0.004876178223639727","0.004876178223639727","0.004876178223639727","0.0023065919522196054","0.0023065919522196054","0.0023065919522196054","0.004363038577139378","0.004363038577139378","0.004363038577139378"
"420","0.004009071737527847","0.004009071737527847","0.004009071737527847","0.002147314604371786","0.002147314604371786","0.002147314604371786","0.007450390141457319","0.007450390141457319","0.007450390141457319","0.006064836401492357","0.006064836401492357","0.006064836401492357","0.014323882758617401","0.014323882758617401","0.014323882758617401","0.009287290275096893","0.009287290275096893","0.009287290275096893","0","0","0","0.0024921877775341272","0.0024921877775341272","0.0024921877775341272","0.0030304603278636932","0.0030304603278636932","0.0030304603278636932","0.024288425222039223","0.024288425222039223","0.024288425222039223","0","0","0","0.008215495385229588","0.008215495385229588","0.008215495385229588","0.003077135421335697","0.003077135421335697","0.003077135421335697","0.0067682694643735886","0.0067682694643735886","0.0067682694643735886","0","0","0","0.0009513606200926006","0.0009513606200926006","0.0009513606200926006","0.005718805827200413","0.005718805827200413","0.005718805827200413","0.005084519274532795","0.005084519274532795","0.005084519274532795","0.001737582148052752","0.001737582148052752","0.001737582148052752","0.009019800461828709","0.009019800461828709","0.009019800461828709"
"430","0.00588263338431716","0.00588263338431716","0.00588263338431716","0.004738339688628912","0.004738339688628912","0.004738339688628912","0","0","0","0.008604848757386208","0.008604848757386208","0.008604848757386208","0.0031429596710950136","0.0031429596710950136","0.0031429596710950136","0.006331085227429867","0.006331085227429867","0.006331085227429867","0","0","0","0.0024088863283395767","0.0024088863283395767","0.0024088863283395767","0.003948475234210491","0.003948475234210491","0.003948475234210491","0.002118630800396204","0.002118630800396204","0.002118630800396204","0.003845569211989641","0.003845569211989641","0.003845569211989641","0","0","0","0.006668710149824619","0.006668710149824619","0.006668710149824619","0.003325411817058921","0.003325411817058921","0.003325411817058921","0.009131434373557568","0.009131434373557568","0.009131434373557568","0.005096800625324249","0.005096800625324249","0.005096800625324249","0.0036620323080569506","0.0036620323080569506","0.0036620323080569506","0","0","0","0.005880802404135466","0.005880802404135466","0.005880802404135466","0.005141068249940872","0.005141068249940872","0.005141068249940872"
"440","0.005514901597052813","0.005514901597052813","0.005514901597052813","0.005537721328437328","0.005537721328437328","0.005537721328437328","0.019588645547628403","0.019588645547628403","0.019588645547628403","0.0029158499091863632","0.0029158499091863632","0.0029158499091863632","0.0331265963613987","0.0331265963613987","0.0331265963613987","0.02435947209596634","0.02435947209596634","0.02435947209596634","0","0","0","0.0069368621334433556","0.0069368621334433556","0.0069368621334433556","0.007231628056615591","0.007231628056615591","0.007231628056615591","0.005040603224188089","0.005040603224188089","0.005040603224188089","0.0017293905839323997","0.0017293905839323997","0.0017293905839323997","0.0063698990270495415","0.0063698990270495415","0.0063698990270495415","0.0021302986424416304","0.0021302986424416304","0.0021302986424416304","0.015092156827449799","0.015092156827449799","0.015092156827449799","0.0016274701338261366","0.0016274701338261366","0.0016274701338261366","0.0032185318414121866","0.0032185318414121866","0.0032185318414121866","0.004157498944550753","0.004157498944550753","0.004157498944550753","0.004909098148345947","0.004909098148345947","0.004909098148345947","0.006629842333495617","0.006629842333495617","0.006629842333495617","0.0032341659534722567","0.0032341659534722567","0.0032341659534722567"
"450","0.006743506528437138","0.006743506528437138","0.006743506528437138","0","0","0","0","0","0","0.004141617566347122","0.004141617566347122","0.004141617566347122","0.001813455019146204","0.001813455019146204","0.001813455019146204","0","0","0","0","0","0","0.006386566441506147","0.006386566441506147","0.006386566441506147","0.0021092984825372696","0.0021092984825372696","0.0021092984825372696","0.001326889730989933","0.001326889730989933","0.001326889730989933","0.006450315471738577","0.006450315471738577","0.006450315471738577","0.003848906373605132","0.003848906373605132","0.003848906373605132","0.005918289069086313","0.005918289069086313","0.005918289069086313","0.006914245896041393","0.006914245896041393","0.006914245896041393","0.005026041530072689","0.005026041530072689","0.005026041530072689","0.005178820341825485","0.005178820341825485","0.005178820341825485","0.0024561097379773855","0.0024561097379773855","0.0024561097379773855","0.0011279077734798193","0.0011279077734798193","0.0011279077734798193","0.008033274672925472","0.008033274672925472","0.008033274672925472","0.02127779647707939","0.02127779647707939","0.02127779647707939"
"460","0.0026423013769090176","0.0026423013769090176","0.0026423013769090176","0","0","0","0.002592593664303422","0.002592593664303422","0.002592593664303422","0.0033628756646066904","0.0033628756646066904","0.0033628756646066904","0.00288178026676178","0.00288178026676178","0.00288178026676178","0","0","0","0.01265670731663704","0.01265670731663704","0.01265670731663704","0.010318229906260967","0.010318229906260967","0.010318229906260967","0.005140530411154032","0.005140530411154032","0.005140530411154032","0.0023619637358933687","0.0023619637358933687","0.0023619637358933687","0.004173079505562782","0.004173079505562782","0.004173079505562782","0.004772500600665808","0.004772500600665808","0.004772500600665808","0.003162264358252287","0.003162264358252287","0.003162264358252287","0.005891796667128801","0.005891796667128801","0.005891796667128801","0.005531180649995804","0.005531180649995804","0.005531180649995804","0.00922652892768383","0.00922652892768383","0.00922652892768383","0","0","0","0","0","0","0.005880802404135466","0.005880802404135466","0.005880802404135466","0.0070495642721652985","0.0070495642721652985","0.0070495642721652985"
"470","0.005876126233488321","0.005876126233488321","0.005876126233488321","0","0","0","0.0019955190364271402","0.0019955190364271402","0.0019955190364271402","0.003973012324422598","0.003973012324422598","0.003973012324422598","0.004764704033732414","0.004764704033732414","0.004764704033732414","0.0010237962706014514","0.0010237962706014514","0.0010237962706014514","0.0016861878102645278","0.0016861878102645278","0.0016861878102645278","0.010296515189111233","0.010296515189111233","0.010296515189111233","0.007923663593828678","0.007923663593828678","0.007923663593828678","0.001685896422713995","0.001685896422713995","0.001685896422713995","0.0007357100257650018","0.0007357100257650018","0.0007357100257650018","0.006976550444960594","0.006976550444960594","0.006976550444960594","0.002632792806252837","0.002632792806252837","0.002632792806252837","0.006700841709971428","0.006700841709971428","0.006700841709971428","0.0030645497608929873","0.0030645497608929873","0.0030645497608929873","0.0017385224346071482","0.0017385224346071482","0.0017385224346071482","0.0012999871978536248","0.0012999871978536248","0.0012999871978536248","0.000933389994315803","0.000933389994315803","0.000933389994315803","0.0033474480733275414","0.0033474480733275414","0.0033474480733275414","0.0031502163037657738","0.0031502163037657738","0.0031502163037657738"
"480","0.005791931878775358","0.005791931878775358","0.005791931878775358","0.002298735547810793","0.002298735547810793","0.002298735547810793","0.007274290546774864","0.007274290546774864","0.007274290546774864","0.002435563364997506","0.002435563364997506","0.002435563364997506","0.005342658143490553","0.005342658143490553","0.005342658143490553","0","0","0","0.007470499724149704","0.007470499724149704","0.007470499724149704","0.009823800064623356","0.009823800064623356","0.009823800064623356","0","0","0","0.0198347307741642","0.0198347307741642","0.0198347307741642","0.0020604992751032114","0.0020604992751032114","0.0020604992751032114","0.01015975046902895","0.01015975046902895","0.01015975046902895","0.005520528182387352","0.005520528182387352","0.005520528182387352","0.003312100423499942","0.003312100423499942","0.003312100423499942","0.0020336483139544725","0.0020336483139544725","0.0020336483139544725","0.004018872044980526","0.004018872044980526","0.004018872044980526","0.011108091101050377","0.011108091101050377","0.011108091101050377","0","0","0","0.003381284885108471","0.003381284885108471","0.003381284885108471","0.0017301172483712435","0.0017301172483712435","0.0017301172483712435"
"490","0.0028340406715869904","0.0028340406715869904","0.0028340406715869904","0","0","0","0.0011369733838364482","0.0011369733838364482","0.0011369733838364482","0.004299286287277937","0.004299286287277937","0.004299286287277937","0.004866220057010651","0.004866220057010651","0.004866220057010651","0","0","0","0.0028202012181282043","0.0028202012181282043","0.0028202012181282043","0.006952342577278614","0.006952342577278614","0.006952342577278614","0","0","0","0","0","0","0.009878074750304222","0.009878074750304222","0.009878074750304222","0.00873114075511694","0.00873114075511694","0.00873114075511694","0.00888129323720932","0.00888129323720932","0.00888129323720932","0.005049930419772863","0.005049930419772863","0.005049930419772863","0.005508990027010441","0.005508990027010441","0.005508990027010441","0.004029491450637579","0.004029491450637579","0.004029491450637579","0.0028597931377589703","0.0028597931377589703","0.0028597931377589703","0","0","0","0.009126054123044014","0.009126054123044014","0.009126054123044014","0.0011239855084568262","0.0011239855084568262","0.0011239855084568262"
"500","0.0048031616024672985","0.0048031616024672985","0.0048031616024672985","0","0","0","0","0","0","0.006115197669714689","0.006115197669714689","0.006115197669714689","0.006158679258078337","0.006158679258078337","0.006158679258078337","0.0039058851543813944","0.0039058851543813944","0.0039058851543813944","0.006712919566780329","0.006712919566780329","0.006712919566780329","0.00475345691666007","0.00475345691666007","0.00475345691666007","0.0011800534557551146","0.0011800534557551146","0.0011800534557551146","0.0037050528917461634","0.0037050528917461634","0.0037050528917461634","0.0060494146309792995","0.0060494146309792995","0.0060494146309792995","0.005836921744048595","0.005836921744048595","0.005836921744048595","0.005853754468262196","0.005853754468262196","0.005853754468262196","0.003032023087143898","0.003032023087143898","0.003032023087143898","0.0015606115339323878","0.0015606115339323878","0.0015606115339323878","0.01383166667073965","0.01383166667073965","0.01383166667073965","0.0029416559264063835","0.0029416559264063835","0.0029416559264063835","0.004909098148345947","0.004909098148345947","0.004909098148345947","0.0027270817663520575","0.0027270817663520575","0.0027270817663520575","0.015565291047096252","0.015565291047096252","0.015565291047096252"
"510","0.005462272558361292","0.005462272558361292","0.005462272558361292","0.00700052734464407","0.00700052734464407","0.00700052734464407","0.006055210717022419","0.006055210717022419","0.006055210717022419","0.008351674303412437","0.008351674303412437","0.008351674303412437","0.0011539815459400415","0.0011539815459400415","0.0011539815459400415","0","0","0","0","0","0","0.005059461109340191","0.005059461109340191","0.005059461109340191","0.00334412744268775","0.00334412744268775","0.00334412744268775","0.002279473701491952","0.002279473701491952","0.002279473701491952","0.0062130410224199295","0.0062130410224199295","0.0062130410224199295","0.0034848549403250217","0.0034848549403250217","0.0034848549403250217","0.002632792806252837","0.002632792806252837","0.002632792806252837","0.004227654077112675","0.004227654077112675","0.004227654077112675","0","0","0","0.0039985268376767635","0.0039985268376767635","0.0039985268376767635","0.0066358912736177444","0.0066358912736177444","0.0066358912736177444","0","0","0","0.004730806220322847","0.004730806220322847","0.004730806220322847","0.00467671500518918","0.00467671500518918","0.00467671500518918"
"520","0.005063529126346111","0.005063529126346111","0.005063529126346111","0.0072852992452681065","0.0072852992452681065","0.0072852992452681065","0.007790000177919865","0.007790000177919865","0.007790000177919865","0.0026897136121988297","0.0026897136121988297","0.0026897136121988297","0.0011539815459400415","0.0011539815459400415","0.0011539815459400415","0.02241743728518486","0.02241743728518486","0.02241743728518486","0.005756529048085213","0.005756529048085213","0.005756529048085213","0.008399929851293564","0.008399929851293564","0.008399929851293564","0.0033382519613951445","0.0033382519613951445","0.0033382519613951445","0.006890106480568647","0.006890106480568647","0.006890106480568647","0.006901635322719812","0.006901635322719812","0.006901635322719812","0.018513362854719162","0.018513362854719162","0.018513362854719162","0.004051565658301115","0.004051565658301115","0.004051565658301115","0.005289878696203232","0.005289878696203232","0.005289878696203232","0.0017514710780233145","0.0017514710780233145","0.0017514710780233145","0.0028709787875413895","0.0028709787875413895","0.0028709787875413895","0.0032941026147454977","0.0032941026147454977","0.0032941026147454977","0.013841771520674229","0.013841771520674229","0.013841771520674229","0.0022754520177841187","0.0022754520177841187","0.0022754520177841187","0.01695254072546959","0.01695254072546959","0.01695254072546959"
"530","0.0067657651379704475","0.0067657651379704475","0.0067657651379704475","0","0","0","0.00023518728266935796","0.00023518728266935796","0.00023518728266935796","0.00668123085051775","0.00668123085051775","0.00668123085051775","0.0026777645107358694","0.0026777645107358694","0.0026777645107358694","0.010662617161870003","0.010662617161870003","0.010662617161870003","0","0","0","0.007034314796328545","0.007034314796328545","0.007034314796328545","0.003948475234210491","0.003948475234210491","0.003948475234210491","0","0","0","0.006489282939583063","0.006489282939583063","0.006489282939583063","0.007257097866386175","0.007257097866386175","0.007257097866386175","0.00424512755125761","0.00424512755125761","0.00424512755125761","0.010396282188594341","0.010396282188594341","0.010396282188594341","0","0","0","0.007263404317200184","0.007263404317200184","0.007263404317200184","0.0012331476900726557","0.0012331476900726557","0.0012331476900726557","0.004509885795414448","0.004509885795414448","0.004509885795414448","0.0085453437641263","0.0085453437641263","0.0085453437641263","0.01750481314957142","0.01750481314957142","0.01750481314957142"
"540","0.003975109662860632","0.003975109662860632","0.003975109662860632","0.01671179011464119","0.01671179011464119","0.01671179011464119","0.01422768272459507","0.01422768272459507","0.01422768272459507","0.005540127865970135","0.005540127865970135","0.005540127865970135","0.004764704033732414","0.004764704033732414","0.004764704033732414","0","0","0","0.007470499724149704","0.007470499724149704","0.007470499724149704","0.009848369285464287","0.009848369285464287","0.009848369285464287","0","0","0","0","0","0","0","0","0","0.004020096734166145","0.004020096734166145","0.004020096734166145","0.005918289069086313","0.005918289069086313","0.005918289069086313","0.003580072894692421","0.003580072894692421","0.003580072894692421","0.0016274701338261366","0.0016274701338261366","0.0016274701338261366","0.015837443992495537","0.015837443992495537","0.015837443992495537","0.003844400867819786","0.003844400867819786","0.003844400867819786","0","0","0","0.007210107985883951","0.007210107985883951","0.007210107985883951","0.015561952255666256","0.015561952255666256","0.015561952255666256"
"550","0.005063529126346111","0.005063529126346111","0.005063529126346111","0","0","0","0","0","0","0.0029822022188454866","0.0029822022188454866","0.0029822022188454866","0.011913798749446869","0.011913798749446869","0.011913798749446869","0.005202783737331629","0.005202783737331629","0.005202783737331629","0.011866862885653973","0.011866862885653973","0.011866862885653973","0.002374490723013878","0.002374490723013878","0.002374490723013878","0.00880346354097128","0.00880346354097128","0.00880346354097128","0.01245883945375681","0.01245883945375681","0.01245883945375681","0.0013796132989227772","0.0013796132989227772","0.0013796132989227772","0.004533432424068451","0.004533432424068451","0.004533432424068451","0.003972767386585474","0.003972767386585474","0.003972767386585474","0.004385682754218578","0.004385682754218578","0.004385682754218578","0.009131434373557568","0.009131434373557568","0.009131434373557568","0.0017385224346071482","0.0017385224346071482","0.0017385224346071482","0.00027391064213588834","0.00027391064213588834","0.00027391064213588834","0","0","0","0.002206427976489067","0.002206427976489067","0.002206427976489067","0.00626514945179224","0.00626514945179224","0.00626514945179224"
"560","0.004792491439729929","0.004792491439729929","0.004792491439729929","0.0023857573978602886","0.0023857573978602886","0.0023857573978602886","0","0","0","0.0038980673998594284","0.0038980673998594284","0.0038980673998594284","0.0031429596710950136","0.0031429596710950136","0.0031429596710950136","0","0","0","0.0028202012181282043","0.0028202012181282043","0.0028202012181282043","0.010760391131043434","0.010760391131043434","0.010760391131043434","0.0033382519613951445","0.0033382519613951445","0.0033382519613951445","0","0","0","0.0062130410224199295","0.0062130410224199295","0.0062130410224199295","0.007358043920248747","0.007358043920248747","0.007358043920248747","0.005545443389564753","0.005545443389564753","0.005545443389564753","0.009701133705675602","0.009701133705675602","0.009701133705675602","0.0070815016515553","0.0070815016515553","0.0070815016515553","0.001889598905108869","0.001889598905108869","0.001889598905108869","0.00408816896378994","0.00408816896378994","0.00408816896378994","0.00512019032612443","0.00512019032612443","0.00512019032612443","0.003378994995728135","0.003378994995728135","0.003378994995728135","0.01750481314957142","0.01750481314957142","0.01750481314957142"
